COPS7B,YWHAEP7,LINC02210-CRHR1,,ANKRD36,,,,C10orf88,,,,,TSPAN10,,,,,,,,,,,,,,
IER5L,ITPRIPL1,LINC01887,,TM4SF19,,,,ZNF580,,,,,DSCR9,,,,,,,,,,,,,,
CABLES1,ASZ1,MAP4K2,,ATXN3,,,,ZDHHC16,,,,,BZW1,,,,,,,,,,,,,,
RHOBTB3,MAML2,BORCS8-MEF2B,,HEATR5A,,,,ZNF579,,,,,SMIM15,,,,,,,,,,,,,,
NPSR1,NEUROG1,MEF2B,,JPT2,,,,TOMM40,,,,,MTIF2,,,,,,,,,,,,,,
RNF216P1,WNT7B,WNT11,,UBE2J2,,,,TUT1,,,,,DHRS7,,,,,,,,,,,,,,
SAMD1,GPR22,RPL35P8,,DCAF5,,,,ZBTB21,,,,,KLHL12,,,,,,,,,,,,,,
ADCY9,PRORSD1P,ADAMTS4,,ACOX3,,,,GLMP,,,,,PCCB,,,,,,,,,,,,,,
ZNF74,TMEM89,RPL22P1,,BACH2,,,,TIMM10B,,,,,NAXE,,,,,,,,,,,,,,
RGS1,MROH5,PTPRN2,,FIP1L1,,,,IQSEC1,,,,,HIRIP3,,,,,,,,,,,,,,
DAPK1,GIPC3,RUNDC3A-AS1,,ALMS1P1,,,,TRAPPC3,,,,,CLP1,,,,,,,,,,,,,,
NAP1L1,PDF,CPAMD8,,BABAM1,,,,PEX16,,,,,PRMT1,,,,,,,,,,,,,,
P2RY8,ABCB9,ZCCHC10,,MESP1,,,,CRTC1,,,,,DNAJC27,,,,,,,,,,,,,,
TWNK,KCNC4,RPL7AP9,,ZNF546,,,,PKMYT1,,,,,ZBTB17,,,,,,,,,,,,,,
CKS1B,ICA1L,NUDT18,,LIN7C,,,,MUTYH,,,,,NAT9,,,,,,,,,,,,,,
TPD52L3,PSMA8,RLN1,,RTN4IP1,,,,NAF1,,,,,ZNF576,,,,,,,,,,,,,,
USP7,CDH24,ITGAD,,VTI1A,,,,ODF2L,,,,,CGGBP1,,,,,,,,,,,,,,
SYT3,SERPINB5,TOLLIP-DT,,CEP89,,,,COASY,,,,,NME3,,,,,,,,,,,,,,
CUX1,GRAMD2A,KLHL1,,NUFIP2,,,,FEM1A,,,,,SLC25A3,,,,,,,,,,,,,,
SCAMP4,TLX2,MS4A6E,,LOC440700,,,,SLC27A4,,,,,H3-3B,,,,,,,,,,,,,,
GTPBP1,AGAP2,SNORD73B,,DDX55,,,,RNF187,,,,,PTP4A2,,,,,,,,,,,,,,
RRP12,LINC00160,IDO2,,KTN1,,,,MTF2,,,,,VIPAS39,,,,,,,,,,,,,,
CYFIP1,H2BC15,RPL13A,,AICDA,,,,TMEM192,,,,,SDF2,,,,,,,,,,,,,,
COPG1,ADAMTS17,RPL12,,PACS2,,,,DCTD,,,,,PIGF,,,,,,,,,,,,,,
SLC3A2,ORC1,RPL12P16,,MCPH1-DT,,,,CYP2U1,,,,,RCN2,,,,,,,,,,,,,,
ATP2A2,FSD1,RPL12P4,,LMBR1L,,,,GPR18,,,,,ANXA2,,,,,,,,,,,,,,
ZBTB40,CCDC134,LNC-RHL1,,PDIK1L,,,,CEP68,,,,,ZC3H12C,,,,,,,,,,,,,,
GMEB1,CIDECP1,RPL3,,ATAD1,,,,NME6,,,,,EI24,,,,,,,,,,,,,,
C1QB,PLBD1,RPS3A,,MYO5A,,,,FAM222B,,,,,FHIP1B,,,,,,,,,,,,,,
RAB6B,OLFML3,RPS3AP26,,ARMC5,,,,ACIN1,,,,,RRP1,,,,,,,,,,,,,,
INPPL1,SOX14,RPS3AP6,,SLC19A2,,,,XAB2,,,,,TRMO,,,,,,,,,,,,,,
POLR3H,IGLON5,SNORA65,,TNIP2,,,,ZNF324B,,,,,SNAP29,,,,,,,,,,,,,,
ZDHHC8,RNF44,DLD,,LARP4B,,,,TRAIP,,,,,ATG13,,,,,,,,,,,,,,
HSPBAP1,SAMD13,GPR55,,ACTR6,,,,DENR,,,,,CIB1,,,,,,,,,,,,,,
SERPINB1,E2F8,NCBP2-AS1,,ZNF112,,,,GIT1,,,,,PEX1,,,,,,,,,,,,,,
CCT3,RXFP1,MIR7-1,,WASH8P,,,,SEC14L1,,,,,DBP,,,,,,,,,,,,,,
TSN,OPN4,COL18A1-AS1,,SP140,,,,UBTD1,,,,,SCOC,,,,,,,,,,,,,,
PSAP,BNC1,CYP2W1,,BTF3L4,,,,SLC24A4,,,,,GLCE,,,,,,,,,,,,,,
SMARCC2,KRT15,ACHE,,RBSN,,,,NSL1,,,,,CPSF3,,,,,,,,,,,,,,
CHP1,SLC25A41,NSMCE1-DT,,C12orf56,,,,DDX51,,,,,CALCOCO2,,,,,,,,,,,,,,
PHLDA2,OR56A4,SCNM1,,TBK1,,,,ICE2,,,,,MRFAP1L2,,,,,,,,,,,,,,
TRIM56,HIGD2B,MTPN,,POLDIP2,,,,DBF4B,,,,,SLC4A1AP,,,,,,,,,,,,,,
RC3H2,OR5K4,TMEM168,,CFAP36,,,,TEDC2,,,,,DHRS7B,,,,,,,,,,,,,,
SEPTIN12,TMEM232,AFAP1-AS1,,SCML4,,,,PARG,,,,,NSF,,,,,,,,,,,,,,
GAB2,FAM25A,SYT15,,MTRF1L,,,,RTL10,,,,,SNAPC5,,,,,,,,,,,,,,
STRAP,ERN1,ZFPL1,,ABHD8,,,,SWT1,,,,,CHIC1,,,,,,,,,,,,,,
MAPK1,BOD1L1,SYNJ2BP-COX16,,GOLGA4,,,,DIP2C,,,,,ZBED5-AS1,,,,,,,,,,,,,,
PRXL2C,GPR107,MRPL22,,IFTAP,,,,RFNG,,,,,MIEN1,,,,,,,,,,,,,,
WDFY1,GK,DAP3,,GTF2H3,,,,TNRC6A,,,,,NGLY1,,,,,,,,,,,,,,
CD74,OR5AU1,RPS23,,C19orf12,,,,DAPP1,,,,,MAZ,,,,,,,,,,,,,,
OR1J1,OR1B1,SCT,,WDR20,,,,DFFA,,,,,VCPKMT,,,,,,,,,,,,,,
NUP210,AMELY,TBCAP1,,TEDC1,,,,MCOLN1,,,,,ECI1,,,,,,,,,,,,,,
TM7SF3,CYP4Z1,KIAA1328,,MBIP,,,,AP2A1,,,,,ASNSD1,,,,,,,,,,,,,,
ACD,SLC16A9,PRDX6,,SLX9,,,,PSEN2,,,,,ARMH3,,,,,,,,,,,,,,
NT5M,B3GALT5,CS,,ZNF134,,,,PKN2,,,,,TMEM199,,,,,,,,,,,,,,
UBQLN1,FAM186A,CEACAM4,,HSPBP1,,,,ZYG11B,,,,,PTRHD1,,,,,,,,,,,,,,
PLA2G15,URGCP,FBXO3,,ZNF8,,,,TIMM17A,,,,,TUBA1C,,,,,,,,,,,,,,
MTLN,CASP14,LINC03122,,GEMIN7,,,,COX15,,,,,SNRNP35,,,,,,,,,,,,,,
HNRNPAB,FLG2,SKP1,,COQ7,,,,MYEF2,,,,,EIF4E,,,,,,,,,,,,,,
ATP6AP1L,P2RX3,TCL1B,,MKS1,,,,RARS1,,,,,SMIM8,,,,,,,,,,,,,,
SLC25A11,CALML5,R3HCC1,,PSMD13,,,,PTBP1,,,,,ZCCHC9,,,,,,,,,,,,,,
EP300,CDKN2B-AS1,TMEM191B,,TIAL1,,,,CTBP1,,,,,GSS,,,,,,,,,,,,,,
DYRK2,SYT6,TMEM191C,,RNF220,,,,PSMB3,,,,,TMEM254,,,,,,,,,,,,,,
LTBR,GPD2,RPL18,,DHX58,,,,MAGEA3,,,,,RNF139,,,,,,,,,,,,,,
VPS37B,WHAMMP1,ANXA2R,,MORN2,,,,PCBP2,,,,,COG1,,,,,,,,,,,,,,
DNAAF10,OR5L1,SMIM11,,BRCC3,,,,RNF13,,,,,CBX8,,,,,,,,,,,,,,
BBLN,MIR205HG,HMGB1,,FRA10AC1,,,,MAP3K11,,,,,MED16,,,,,,,,,,,,,,
THOP1,SVOPL,COX7CP1,,CWF19L1,,,,PPP6R1,,,,,ERH,,,,,,,,,,,,,,
DBNDD1,KCNA3,COX7CP2,,ZDHHC2,,,,FAAP100,,,,,YBEY,,,,,,,,,,,,,,
LARP4,LINC01848,TAAR3P,,XXYLT1,,,,ZDHHC24,,,,,TCP11L1,,,,,,,,,,,,,,
SETD6,GLYATL3,MAB21L2,,SLF2,,,,NF1,,,,,IFI27L1,,,,,,,,,,,,,,
ZNF362,CBY2,RMND5B,,SNW1,,,,RHOH,,,,,TRPC4AP,,,,,,,,,,,,,,
KICS2,ESRRG,KCNK15-AS1,,DPCD,,,,TTC7B,,,,,TRABD,,,,,,,,,,,,,,
GPRIN1,CCDC18-AS1,AKR7A3,,ZCCHC4,,,,SRBD1,,,,,PRORP,,,,,,,,,,,,,,
RNF31,GPR158,COX7C,,MARCHF5,,,,DEDD,,,,,EXD2,,,,,,,,,,,,,,
CCNT1,KCNJ3,CSMD2-AS1,,FAM204A,,,,ITGB3BP,,,,,LINC01013,,,,,,,,,,,,,,
NAGPA,SLURP1,LINC01620,,SZRD1,,,,ATP6V0B,,,,,VPS4B,,,,,,,,,,,,,,
AFF4,SNORD56B,ACY3,,ZSCAN22,,,,CIC,,,,,SRP54,,,,,,,,,,,,,,
SLC35G1,NRXN3,C4orf3,,TTC8,,,,GTF3C2,,,,,SLC35F5,,,,,,,,,,,,,,
IGFBP7-AS1,HTATSF1,TRAV8-6,,C1orf74,,,,TMEM51,,,,,AP5M1,,,,,,,,,,,,,,
RIN3,UCP1,CYP8B1,,WSB2,,,,PNKP,,,,,TELO2,,,,,,,,,,,,,,
SLC9A8,UTP20,CDY2A,,RAB28,,,,PLCG2,,,,,PRMT5,,,,,,,,,,,,,,
DKC1,SFN,CDY2B,,SEPTIN9,,,,CANT1,,,,,MDH1,,,,,,,,,,,,,,
PDZRN3,MICAL3,LANCL2,,MGAT2,,,,IGSF8,,,,,SDHAF3,,,,,,,,,,,,,,
DTNB,LACRT,NDUFS6,,TBC1D16,,,,DDB1,,,,,TSEN2,,,,,,,,,,,,,,
ATN1,UPP1,CLEC4M,,NEK4,,,,VDAC2,,,,,ISCA2,,,,,,,,,,,,,,
R3HDML,SZT2,DBH-AS1,,CNOT9,,,,RAB10,,,,,TBCK,,,,,,,,,,,,,,
FAM234A,PTPRO,CD300C,,SPPL3,,,,RPTOR,,,,,FBXO34,,,,,,,,,,,,,,
SLC29A1,TFEC,SERGEF,,PPID,,,,TMEM209,,,,,TTC33,,,,,,,,,,,,,,
ARF3,PLTP,WNT5B,,NRDE2,,,,RFC5,,,,,PSMC1,,,,,,,,,,,,,,
SLC5A6,TXNDC2,MBTPS1-DT,,BBIP1,,,,MRPS23,,,,,PSMB1,,,,,,,,,,,,,,
AAR2,LINC00485,THEM5,,WDPCP,,,,ACTR1A,,,,,PQBP1,,,,,,,,,,,,,,
MGAT4B,NEK11,LINC00445,,RUFY2,,,,TYW3,,,,,KRR1,,,,,,,,,,,,,,
SLC25A15,GLRA2,UST-AS1,,ZUP1,,,,WDR18,,,,,CNBP,,,,,,,,,,,,,,
SLC2A8,DKK2,HYAL4,,PML,,,,GUF1,,,,,RANBP3,,,,,,,,,,,,,,
NUTF2,TAX1BP1,HNRNPA1,,HAPSTR1,,,,MAGEA6,,,,,TMX1,,,,,,,,,,,,,,
PLA2G7,GALNTL5,RPS7P10,,LRRC41,,,,PARVB,,,,,MBTPS2,,,,,,,,,,,,,,
HNRNPA0,KRTAP12-2,GPR37L1,,TRMT1L,,,,TULP3,,,,,ARL8B,,,,,,,,,,,,,,
CAV3,ITGB6,COLCA1,,RTRAF,,,,VPS37C,,,,,PPP2R5C,,,,,,,,,,,,,,
BCORL1,HES1,MUC3A,,BLOC1S2,,,,PCGF1,,,,,FAM228B,,,,,,,,,,,,,,
CDH3,GRIA4,TTC36,,FHOD3,,,,NBR1,,,,,INTS14,,,,,,,,,,,,,,
CNNM3,KRTAP8-1,RTEL1-TNFRSF6B,,SLBP,,,,CENPBD2P,,,,,IDH1-AS1,,,,,,,,,,,,,,
MGC70870,GRIN3A,POLR1E,,KLC3,,,,TCAIM,,,,,FCRL5,,,,,,,,,,,,,,
TRIB2,PRAMEF7,NEDD8,,AHSA1,,,,SNX25,,,,,HEATR6,,,,,,,,,,,,,,
CD55,USP44,ALX3,,DEXI,,,,UVSSA,,,,,STK16,,,,,,,,,,,,,,
PTMS,COL2A1,RD3,,GEMIN8P4,,,,SEC24C,,,,,MAP2K4,,,,,,,,,,,,,,
MYBL2,ALOX12B,RPL17P18,,GPN1,,,,SPIRE1,,,,,TMEM98,,,,,,,,,,,,,,
DAB2IP,LINC00643,DERL3,,PIK3CB,,,,SFSWAP,,,,,SAR1A,,,,,,,,,,,,,,
CHTF18,CAPSL,RBM48,,KHDRBS1,,,,UBR7,,,,,WDR54,,,,,,,,,,,,,,
TYROBP,KCNIP4,RPS18,,AASDH,,,,PEX14,,,,,CEP20,,,,,,,,,,,,,,
PURG,KRTAP9-4,RPS18P5,,SNCA,,,,RFC1,,,,,FAHD1,,,,,,,,,,,,,,
TMEM258,KLHL10,RPLP0,,TRIM47,,,,GCN1,,,,,SAP30BP,,,,,,,,,,,,,,
FURIN,CACNG7,RPLP0P6,,FGFBP3,,,,TRAF3IP3,,,,,TIMM50,,,,,,,,,,,,,,
OR13A1,OR52B2,HES4,,SLC30A7,,,,GEMIN6,,,,,TOX4,,,,,,,,,,,,,,
MTG2,POLD3,UBXN1,,ZNF772,,,,KLC2,,,,,EIF2AK1,,,,,,,,,,,,,,
TADA3,HAVCR1P1,TMEM145,,NKAP,,,,,,,,,CDK5RAP1,,,,,,,,,,,,,,
LMNA,GLRA3,LINC00315,,DENND6A,,,,,,,,,MRPL18,,,,,,,,,,,,,,
SLC16A4,GP9,GGT4P,,CNR2,,,,,,,,,KANSL2,,,,,,,,,,,,,,
BST2,RGSL1,DISP2,,WAPL,,,,,,,,,UQCC6,,,,,,,,,,,,,,
H2AC14,GPR139,RRS1-DT,,SNIP1,,,,,,,,,RGS10,,,,,,,,,,,,,,
NKIRAS2,ZIC5,FER1L4,,SEMA6D,,,,,,,,,CYB5D1,,,,,,,,,,,,,,
RANBP10,ZNF790,DOK7,,KPNA6,,,,,,,,,SMPD1,,,,,,,,,,,,,,
SNHG29,TSPY26P,CYCSP55,,ZNF530,,,,,,,,,ELAC1,,,,,,,,,,,,,,
AHCY,PKIB,PTDSS1,,ATP6AP1,,,,,,,,,MPPE1,,,,,,,,,,,,,,
NOP10,LRRC37A2,TCTE1,,TRIM37,,,,,,,,,ASAH1,,,,,,,,,,,,,,
SLX4,TTC9B,PPP1CB-DT,,PSMA5,,,,,,,,,PRPF31,,,,,,,,,,,,,,
FAM136A,H1-10-AS1,NOTCH2NLB,,REEP4,,,,,,,,,NABP1,,,,,,,,,,,,,,
COG2,ZNF154,NOTCH2NLC,,YTHDF2,,,,,,,,,DTD2,,,,,,,,,,,,,,
SLC25A23,TMEM14EP,AKR1D1,,TIMM29,,,,,,,,,RAD51B,,,,,,,,,,,,,,
RAB3GAP1,HSP90AB4P,RPL22,,TRMT10A,,,,,,,,,BTG3,,,,,,,,,,,,,,
ING1,SERPINB12,ATF4,,MTMR4,,,,,,,,,SNORD35A,,,,,,,,,,,,,,
CBX6,GRM3,ATF4P3,,DENND2D,,,,,,,,,PPP4R3B,,,,,,,,,,,,,,
DERA,CDSN,PRNT,,ZNF461,,,,,,,,,TMEM50A,,,,,,,,,,,,,,
MYD88,USF3,MT-CO3,,NPEPPS,,,,,,,,,TP53I13,,,,,,,,,,,,,,
PIGR,EPB42,MT-ND3,,PSMD11,,,,,,,,,SLC11A2,,,,,,,,,,,,,,
FAM53C,ECEL1,MT-TG,,GCSAM,,,,,,,,,,,,,,,,,,,,,,,
LINC01019,KSR2,RPL17P39,,TUBB4B,,,,,,,,,,,,,,,,,,,,,,,
NFATC3,DMBT1L1,RPL17P6,,DVL1,,,,,,,,,,,,,,,,,,,,,,,
RCC1L,KIRREL3-AS3,RPL17P7,,C2orf42,,,,,,,,,,,,,,,,,,,,,,,
DHX34,FEZF1,NUDT2,,BRMS1L,,,,,,,,,,,,,,,,,,,,,,,
TLE1,LIMD1,ARMH1,,ZBTB42,,,,,,,,,,,,,,,,,,,,,,,
DPY19L2P2,OSTN,SNORD34,,CEP70,,,,,,,,,,,,,,,,,,,,,,,
ACER3,SPACA7,RPS8,,ZNF213,,,,,,,,,,,,,,,,,,,,,,,
AGO2,LINC00905,SNORD38A,,GATC,,,,,,,,,,,,,,,,,,,,,,,
BCAR1,PMM1,SNORD46,,STRADA,,,,,,,,,,,,,,,,,,,,,,,
ARPC5,ERICH6,MT-CO2,,SLAMF1,,,,,,,,,,,,,,,,,,,,,,,
ACO2,ARSK,MT-TD,,YRDC,,,,,,,,,,,,,,,,,,,,,,,
SF1,LINC02372,PRODH2,,CALM3,,,,,,,,,,,,,,,,,,,,,,,
DTX3L,PRM2,RPL26P36,,LTK,,,,,,,,,,,,,,,,,,,,,,,
CERT1,OR2T3,RPL26P37,,AP3M1,,,,,,,,,,,,,,,,,,,,,,,
KDM5C,RNU12,ICAM2,,ZNF426,,,,,,,,,,,,,,,,,,,,,,,
TOMM22,SPRR2D,NME1-NME2,,EXOC7,,,,,,,,,,,,,,,,,,,,,,,
MRPL2,PGK1,EEF1A2,,BTBD6,,,,,,,,,,,,,,,,,,,,,,,
ACTL9,PKP1,HSFX1,,GNA13,,,,,,,,,,,,,,,,,,,,,,,
IGF2R,KIR3DL1,ETF1,,PTPMT1,,,,,,,,,,,,,,,,,,,,,,,
SNRPE,PRAMEF20,RPS3AP5,,C1QL4,,,,,,,,,,,,,,,,,,,,,,,
SNORA7B,LINC02875,MCFD2,,CYP11A1,,,,,,,,,,,,,,,,,,,,,,,
CLDN14,SPATA6,SMIM10L2B-AS1,,SHLD2,,,,,,,,,,,,,,,,,,,,,,,
UBAP1,C16orf46,SKP1P1,,MED26,,,,,,,,,,,,,,,,,,,,,,,
NXF3,SPATA31D5P,TRAV24,,PPP2R3C,,,,,,,,,,,,,,,,,,,,,,,
PTPDC1,LINC01119,RIBC1,,REPS1,,,,,,,,,,,,,,,,,,,,,,,
CDK5R1,CTAGE15,HMGB1P10,,CERS5,,,,,,,,,,,,,,,,,,,,,,,
TATDN2,OR4K1,PRR32,,NPC1,,,,,,,,,,,,,,,,,,,,,,,
PHB2,FOXO1,NDUFV2P1,,TMEM260,,,,,,,,,,,,,,,,,,,,,,,
SGK2,DPRX,CCDC40,,REEP3,,,,,,,,,,,,,,,,,,,,,,,
TMEM105,KRT77,RPP25L,,SNX11,,,,,,,,,,,,,,,,,,,,,,,
POLR2H,SPINK14,TRAV6,,HSBP1L1,,,,,,,,,,,,,,,,,,,,,,,
KLHL22,POU6F2,ATP5PO,,THRAP3,,,,,,,,,,,,,,,,,,,,,,,
CELF2,PABPC5,MYL4,,KNSTRN,,,,,,,,,,,,,,,,,,,,,,,
NAPA,HHLA1,NAPSA,,NARF,,,,,,,,,,,,,,,,,,,,,,,
RYBP,STX18-AS1,HNRNPA3P10,,ABHD14A,,,,,,,,,,,,,,,,,,,,,,,
ENDOG,TMPRSS11A,HNRNPA3P3,,USP46,,,,,,,,,,,,,,,,,,,,,,,
TOLLIP,ELFN1,HNRNPA3P5,,ZNF131,,,,,,,,,,,,,,,,,,,,,,,
C1QC,LINC00029,RPL13AP25,,TCEAL1,,,,,,,,,,,,,,,,,,,,,,,
FRG2B,SEPTIN7,HMGB1P5,,ZNF45,,,,,,,,,,,,,,,,,,,,,,,
BIRC7,TNFRSF18,ERICH3-AS1,,PRR22,,,,,,,,,,,,,,,,,,,,,,,
PCBP1,PRSS41,PNPLA7,,ZNF567,,,,,,,,,,,,,,,,,,,,,,,
DNHD1,ANKRD30BL,CALB1,,NEDD1,,,,,,,,,,,,,,,,,,,,,,,
SLCO1B1,PHOSPHO1,HSPA9,,ZNF721,,,,,,,,,,,,,,,,,,,,,,,
ISG20L2,OSGIN1,MT-ATP6,,NHERF1,,,,,,,,,,,,,,,,,,,,,,,
VARS1,ELOVL7,TRAM1,,GTF2B,,,,,,,,,,,,,,,,,,,,,,,
TMEM222,MRC2,HSD17B8,,ANAPC10,,,,,,,,,,,,,,,,,,,,,,,
SELL,CCDC63,STAB2,,CC2D2A,,,,,,,,,,,,,,,,,,,,,,,
SINHCAF,FAM83A,CARMIL2,,LOC554206,,,,,,,,,,,,,,,,,,,,,,,
TRMT2A,CTAGE1,ASCL5,,ZNF419,,,,,,,,,,,,,,,,,,,,,,,
CCT5,SST,RPS15AP1,,SNORD94,,,,,,,,,,,,,,,,,,,,,,,
RIPOR1,SERPINB7,HNRNPA3P1,,LINC00323,,,,,,,,,,,,,,,,,,,,,,,
TIMP2,TMEM196,NUB1,,LRRC8B,,,,,,,,,,,,,,,,,,,,,,,
HS3ST2,IER5,NDUFAF1,,SMS,,,,,,,,,,,,,,,,,,,,,,,
NLRP4,KIAA1614,SNRPEP2,,GGNBP2,,,,,,,,,,,,,,,,,,,,,,,
SPINDOC,KEAP1,SNRPEP4,,ANAPC13,,,,,,,,,,,,,,,,,,,,,,,
MGAT1,PRAMEF10,SCUBE1-AS1,,TAOK1,,,,,,,,,,,,,,,,,,,,,,,
PRAF2,OR4A16,LINC02846,,HNRNPD,,,,,,,,,,,,,,,,,,,,,,,
DGCR2,CRYBB3,CCNG1,,ZNF205,,,,,,,,,,,,,,,,,,,,,,,
TFRC,RAB25,LINC01267,,FADS1,,,,,,,,,,,,,,,,,,,,,,,
IRF4,FAM13C,GRAPL,,ARHGEF18,,,,,,,,,,,,,,,,,,,,,,,
MRPL44,PCDHGC4,SLC25A10,,CEP55,,,,,,,,,,,,,,,,,,,,,,,
CNNM1,TARBP1,DCTN3,,HAUS5,,,,,,,,,,,,,,,,,,,,,,,
NCSTN,ANKRD2,SLC35F3,,RAP1GDS1,,,,,,,,,,,,,,,,,,,,,,,
POGK,PMCH,SIL1,,ILKAP,,,,,,,,,,,,,,,,,,,,,,,
PORCN,MSMB,TMEM14B,,FOXK2,,,,,,,,,,,,,,,,,,,,,,,
ABCC10,SRPX,CFAP43,,RBBP7,,,,,,,,,,,,,,,,,,,,,,,
NEU1,ARL6,LINC01730,,MAP4K3-DT,,,,,,,,,,,,,,,,,,,,,,,
FAM185A,LOC100287792,TP53TG1,,ZNF25,,,,,,,,,,,,,,,,,,,,,,,
SP1,GPRIN2,TRAPPC2,,MAIP1,,,,,,,,,,,,,,,,,,,,,,,
PPTC7,MYADML,RPL17-C18orf32,,FBXO33,,,,,,,,,,,,,,,,,,,,,,,
IL6R,DSC3,SHQ1,,SAFB2,,,,,,,,,,,,,,,,,,,,,,,
LINC00265,RSF1,LINC03011,,BBS7,,,,,,,,,,,,,,,,,,,,,,,
CPM,PLCH1,OR7E19P,,TM2D1,,,,,,,,,,,,,,,,,,,,,,,
ARK2N,LHX8,UPK3A,,SMG8,,,,,,,,,,,,,,,,,,,,,,,
TCF7L2,CNTNAP4,SNORD58A,,USP1,,,,,,,,,,,,,,,,,,,,,,,
TNFSF9,CEP192P1,SNORD58B,,COA6,,,,,,,,,,,,,,,,,,,,,,,
CDC25A,LOC284379,CDHR2,,RBM23,,,,,,,,,,,,,,,,,,,,,,,
URB2,PLA2G4E,COX17P1,,TDP1,,,,,,,,,,,,,,,,,,,,,,,
TMEM17,OMD,RPL7P32,,ULK2,,,,,,,,,,,,,,,,,,,,,,,
HMGXB3,SHCBP1L,PEBP4,,CSNK1D,,,,,,,,,,,,,,,,,,,,,,,
XPR1,CDH16,HINT2,,CCDC24,,,,,,,,,,,,,,,,,,,,,,,
CERK,FAM21EP,CDNF,,BRD4,,,,,,,,,,,,,,,,,,,,,,,
ZNF121,SYNDIG1,PHF24,,MBLAC1,,,,,,,,,,,,,,,,,,,,,,,
ACTL10,SGMS1,S1PR4,,ELP2,,,,,,,,,,,,,,,,,,,,,,,
LZTS1,LCE1A,RPL6,,DDX54,,,,,,,,,,,,,,,,,,,,,,,
OTOP3,FRRS1L,RPL6P10,,PNPO,,,,,,,,,,,,,,,,,,,,,,,
NUP205,CTDSPL,RPL6P19,,KCNU1,,,,,,,,,,,,,,,,,,,,,,,
ASF1B,UBE2Q2P16,RPL6P27,,GPN3,,,,,,,,,,,,,,,,,,,,,,,
HLA-DOB,TSPY10,MPC2,,ITCH,,,,,,,,,,,,,,,,,,,,,,,
C11orf96,ACTB,NKAPL,,OTUD5,,,,,,,,,,,,,,,,,,,,,,,
HDX,RXRA,FTLP3,,FBXO4,,,,,,,,,,,,,,,,,,,,,,,
IQSEC2,RFPL4B,EEF1D,,SPTLC2,,,,,,,,,,,,,,,,,,,,,,,
MPLKIP,LINC01433,STX8,,WRAP73,,,,,,,,,,,,,,,,,,,,,,,
MSH6,CFAP47,POLR1F,,STRIP1,,,,,,,,,,,,,,,,,,,,,,,
ACVR2B,CATSPERB,KCNQ3,,ATP5PD,,,,,,,,,,,,,,,,,,,,,,,
PELI1,CLEC4F,HIGD2A,,LINC01531,,,,,,,,,,,,,,,,,,,,,,,
SLC41A3,SLC18A1,SLC28A1,,WDR91,,,,,,,,,,,,,,,,,,,,,,,
PIGO,OR5H2,RPL26P30,,USP38,,,,,,,,,,,,,,,,,,,,,,,
UBE3D,CPLX2,MRAP-AS1,,PDHX,,,,,,,,,,,,,,,,,,,,,,,
TMEM63B,CCDC148,DGCR6,,DNAAF2,,,,,,,,,,,,,,,,,,,,,,,
CAMSAP2,OTOA,DGCR6L,,RRP1B,,,,,,,,,,,,,,,,,,,,,,,
AARS2,CD28,HMGN1P3,,CNOT3,,,,,,,,,,,,,,,,,,,,,,,
DAXX,ZFHX4-AS1,HMGN1P37,,ZNF776,,,,,,,,,,,,,,,,,,,,,,,
DPF1,CD300LD-AS1,HMGN1P38,,REXO1,,,,,,,,,,,,,,,,,,,,,,,
RAC3,OR4P4,CFAP53,,TMEM60,,,,,,,,,,,,,,,,,,,,,,,
SDE2,FRMPD2,RPS27A,,GINM1,,,,,,,,,,,,,,,,,,,,,,,
MOCS3,FAM133DP,HYAL3,,NUP85,,,,,,,,,,,,,,,,,,,,,,,
YPEL3,CCL1,LINC02580,,NRAS,,,,,,,,,,,,,,,,,,,,,,,
INHBA,TLR6,COX6C,,GSTT2,,,,,,,,,,,,,,,,,,,,,,,
TAF7L,KRT6B,DNASE1L1,,ZSWIM8,,,,,,,,,,,,,,,,,,,,,,,
ITPKB,ASB17,GBA1LP,,HTT,,,,,,,,,,,,,,,,,,,,,,,
WDR12,FOXI3,CD96,,CCDC71,,,,,,,,,,,,,,,,,,,,,,,
ATXN2,OR4K15,RPL15,,NHLRC2,,,,,,,,,,,,,,,,,,,,,,,
RAD1,MS4A12,ZNF341,,MVK,,,,,,,,,,,,,,,,,,,,,,,
NUDT15,PINX1,ZFP28-DT,,UHMK1,,,,,,,,,,,,,,,,,,,,,,,
CFAP57,B3GALT2,DRD2,,C17orf75,,,,,,,,,,,,,,,,,,,,,,,
GAS8-AS1,FKBP1A,TRMT12,,AKAP8L,,,,,,,,,,,,,,,,,,,,,,,
PRKAG3,UNCX,EMC7,,NEMF,,,,,,,,,,,,,,,,,,,,,,,
HACD1,PCDHGA2,KCNJ6,,PEAK1,,,,,,,,,,,,,,,,,,,,,,,
SF3A2,CXADRP2,PTMAP5,,AP1M1,,,,,,,,,,,,,,,,,,,,,,,
DIRAS1,GMNC,MED10,,MRPL42,,,,,,,,,,,,,,,,,,,,,,,
FRAT1,TMIGD1,TRAP1,,STX11,,,,,,,,,,,,,,,,,,,,,,,
CORO7,CST6,C17orf49,,PRKAR1A,,,,,,,,,,,,,,,,,,,,,,,
CAMKMT,RBM44,RNASEK-C17orf49,,PRPSAP1,,,,,,,,,,,,,,,,,,,,,,,
OR56B1,KRTAP2-2,RNF151,,ATG4B,,,,,,,,,,,,,,,,,,,,,,,
