,,ZNF197,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MRPL34,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PRPF6,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ZBTB34,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BCORL1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SP140L,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FBXW2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MEGF8,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CT75,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PHF20L1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PTPN9,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LRP1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ACACA,,,,,,,,,,,,,,,,,,,,,,,,,,
,,G6PC1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ZPR1P1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CERT1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BEX3,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CFAP47,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HDAC5,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TRIM4,,,,,,,,,,,,,,,,,,,,,,,,,,
,,WRN,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CUX1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SCT,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SAV1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SRA1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MIR6782,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LIPE-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,AGL,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SCAF4,,,,,,,,,,,,,,,,,,,,,,,,,,
,,GTF2H3,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ZBTB21,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FH,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HSPB1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ERCC6L2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SHLD1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TCTA,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CALU,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MAPK6,,,,,,,,,,,,,,,,,,,,,,,,,,
,,GRAP,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FBXO46,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LTB4R2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ZNF789,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ANKRD13C-DT,,,,,,,,,,,,,,,,,,,,,,,,,,
,,WDR11,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ZCCHC9,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BOLA3,,,,,,,,,,,,,,,,,,,,,,,,,,
,,IL13RA1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CFL2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PRKAA1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ZNF655,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C3AR1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ZNF814,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PSPN,,,,,,,,,,,,,,,,,,,,,,,,,,
,,EDC4,,,,,,,,,,,,,,,,,,,,,,,,,,
,,RASA4,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PI4KAP1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PRP4K,,,,,,,,,,,,,,,,,,,,,,,,,,
,,POLA2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ENOX2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FAIM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SMURF2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,EIF4A1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,COL3A1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FBXO44,,,,,,,,,,,,,,,,,,,,,,,,,,
,,YARS1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TLN1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ACVR2B-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NET1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,IWS1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SDHAP4,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ATP8B1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PARD6B,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LRCH3,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CYSTM1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NLGN2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CBX2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FAM210B,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LINC03025,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TCAP,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DDX17,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FOXP1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SFT2D1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MROH1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MYO18A,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BRPF3,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LINC01222,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PARP6,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TCEAL4,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ZFP1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TNFSF12-TNFSF13,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PELI1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,KLHL28,,,,,,,,,,,,,,,,,,,,,,,,,,
,,RUFY1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MAMSTR,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SH3GL1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,KCNE1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SMIM26,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LRRK1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BCAS2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ACYP1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LINC03014,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BTG1-DT,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PPP1R3E,,,,,,,,,,,,,,,,,,,,,,,,,,
,,IL10,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DDX60L,,,,,,,,,,,,,,,,,,,,,,,,,,
,,UROS,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ISOC1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PDP2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TMEM187,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TRDN,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MMUT,,,,,,,,,,,,,,,,,,,,,,,,,,
,,POLR2A,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SIPA1L1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PCM1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NAV2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SIRT1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,INO80B-WBP1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CD44,,,,,,,,,,,,,,,,,,,,,,,,,,
,,COQ7,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PABPC1L2B,,,,,,,,,,,,,,,,,,,,,,,,,,
,,RELB,,,,,,,,,,,,,,,,,,,,,,,,,,
,,USP12P1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,REPS1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CEBPZOS,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PPATP1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NME4,,,,,,,,,,,,,,,,,,,,,,,,,,
,,RRM1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ATG4B,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PPIF,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NEK6,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DYM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,STPG2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CSTF1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,UCK2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,RRM2B,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ATP8B1-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MPV17L2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C11orf96,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ZKSCAN3,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MRPS18A,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DAAM2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BACE2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CTDSP2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,RRN3P2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FGFRL1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TSPAN13,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MAGEC3,,,,,,,,,,,,,,,,,,,,,,,,,,
,,GAS7,,,,,,,,,,,,,,,,,,,,,,,,,,
,,EIF2AK1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ZNF3,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SNRPA,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TMCO4,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CDK2AP2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,UNC45A,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ANKRD10-IT1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NT5C3A,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NT5C3AP1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MRPL46,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CEP55,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PCNT,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MIR1825,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MARK3,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LNPK,,,,,,,,,,,,,,,,,,,,,,,,,,
,,RANGRF,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TPM1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,B3GNT9,,,,,,,,,,,,,,,,,,,,,,,,,,
,,INO80B,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TTI1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,COG7,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MEP1B,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SEL1L,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SPRYD7,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ITGA9,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CDK7,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CDK7P1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PRKAG2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LONRF1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TFG,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SCAF1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MCMDC2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PPP4R1L,,,,,,,,,,,,,,,,,,,,,,,,,,
,,KBTBD2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ARHGAP26,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ITPRID2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LIMD1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SMCHD1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BTBD3,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ZNF546,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FNBP1L,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PLAC8,,,,,,,,,,,,,,,,,,,,,,,,,,
,,METTL13,,,,,,,,,,,,,,,,,,,,,,,,,,
,,RBM19,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CD37,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CYBA,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TBC1D9B,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MADD,,,,,,,,,,,,,,,,,,,,,,,,,,
,,RPS5,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TUFM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FKBP4,,,,,,,,,,,,,,,,,,,,,,,,,,
,,UCHL3,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ACP4,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CHGA,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NAXE,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NTPCR,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BICD2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,AQP6,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TUT7,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PDPR2P,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ZNF397,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MIOS,,,,,,,,,,,,,,,,,,,,,,,,,,
,,STIP1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PLCG1-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TRAF3IP2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PIK3R5,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NKAIN1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,AMZ2P1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SOCS5,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DHX37,,,,,,,,,,,,,,,,,,,,,,,,,,
,,RASSF1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,AKTIP,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SLC35A1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ATG2B,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LINC00680,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MYCBP2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BTD,,,,,,,,,,,,,,,,,,,,,,,,,,
,,EHD2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FIZ1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ANKRD23,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LEF1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,GINS2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LRRC27,,,,,,,,,,,,,,,,,,,,,,,,,,
,,API5,,,,,,,,,,,,,,,,,,,,,,,,,,
,,AIFM2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TNFSF12,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TAF6,,,,,,,,,,,,,,,,,,,,,,,,,,
,,INPP5K,,,,,,,,,,,,,,,,,,,,,,,,,,
,,EDNRB,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ACSS2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,STX3,,,,,,,,,,,,,,,,,,,,,,,,,,
,,KIAA1143P1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SLC35B4,,,,,,,,,,,,,,,,,,,,,,,,,,
,,STK32C,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FBXO17,,,,,,,,,,,,,,,,,,,,,,,,,,
,,VPS26B,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TFRC,,,,,,,,,,,,,,,,,,,,,,,,,,
,,RAPGEF2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ADSL,,,,,,,,,,,,,,,,,,,,,,,,,,
,,KCTD15,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DHX29,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CD300LF,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SH3D21,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DENND6B,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ZNF326,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DOCK11,,,,,,,,,,,,,,,,,,,,,,,,,,
,,RFX7,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ZNHIT2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DLGAP1-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CEBPG,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DCUN1D4,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ZNF614,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FNIP1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TRIP4,,,,,,,,,,,,,,,,,,,,,,,,,,
,,STARD3,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NME1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PTGR3,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NAB2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PEX14,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NUP88,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SLFN11,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SUCLG2P2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,YPEL2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BBS2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DNASE1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,GTPBP6,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HYOU1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,GTF3C4,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ERVW-1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ROCK1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LCN10,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MRPS12,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ZNF189,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ZNF8-DT,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TXLNG,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ZCCHC24,,,,,,,,,,,,,,,,,,,,,,,,,,
,,AP1B1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FDX1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PALB2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ROMO1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MORC4,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TECRP1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TDRD1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MAPK8IP1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MICAL3,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TYW5,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NEDD9,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MAP3K14,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TMF1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NSMCE1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PUDP,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MLH1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ABHD11,,,,,,,,,,,,,,,,,,,,,,,,,,
,,RMB8AP1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PRPF8,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LIAS,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LINC00938,,,,,,,,,,,,,,,,,,,,,,,,,,
,,GSKIP,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ZNF18,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ISG20L2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,RBM46,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TTC9C,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TSR3,,,,,,,,,,,,,,,,,,,,,,,,,,
,,RIN3,,,,,,,,,,,,,,,,,,,,,,,,,,
,,GADD45B,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ZNF316,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SPTSSA,,,,,,,,,,,,,,,,,,,,,,,,,,
,,GRAMD1A,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HINT2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C1R,,,,,,,,,,,,,,,,,,,,,,,,,,
,,STK39,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PTTG1IP2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FOXP1-IT1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,STRIP1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DYNLT3,,,,,,,,,,,,,,,,,,,,,,,,,,
,,YLPM1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PAN2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TNFSF9,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DEFA1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DEFA1B,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DEFA3,,,,,,,,,,,,,,,,,,,,,,,,,,
,,RGPD8,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ALKBH6,,,,,,,,,,,,,,,,,,,,,,,,,,
,,RAB11B,,,,,,,,,,,,,,,,,,,,,,,,,,
,,GALNT2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TOE1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C7orf50,,,,,,,,,,,,,,,,,,,,,,,,,,
,,XIRP1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SLC6A6,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CMTM3,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FAM234A,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DIP2C,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PHLDB1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,GNAO1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SLC16A4,,,,,,,,,,,,,,,,,,,,,,,,,,
,,JMJD8,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ORC6,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SCD5,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ZNF649,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ANXA6,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SMG8,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TAF1B,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FIBP,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NCEH1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TCERG1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,KLC1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TYK2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ESRRAP1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MIATNB,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PF4,,,,,,,,,,,,,,,,,,,,,,,,,,
,,OR2B2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ITCH,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ANAPC1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NDST1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MTX2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FAM168A,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ATP6V1G3,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MLLT1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SRSF6,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DNASE2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DENND3,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MAB21L1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,RABEP1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,RING1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MCPH1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,RANBP2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CEBPA-DT,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ORC5,,,,,,,,,,,,,,,,,,,,,,,,,,
,,VPS50,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PPM1B-DT,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TMEM273,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LSM5,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TNNI2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CANT1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CC2D1A,,,,,,,,,,,,,,,,,,,,,,,,,,
,,IFFO1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,IK,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LINC00511,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LPIN2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BACE1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,POGK,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CCDC9,,,,,,,,,,,,,,,,,,,,,,,,,,
,,RPL17P47,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FARP2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DOK4,,,,,,,,,,,,,,,,,,,,,,,,,,
,,UBE2D4,,,,,,,,,,,,,,,,,,,,,,,,,,
,,VMO1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CLK4,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MFSD8,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ALDH1A1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CORO7,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CILK1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SEPTIN7,,,,,,,,,,,,,,,,,,,,,,,,,,
,,GPD1L,,,,,,,,,,,,,,,,,,,,,,,,,,
,,USP40,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CHD7,,,,,,,,,,,,,,,,,,,,,,,,,,
,,GTF3C3,,,,,,,,,,,,,,,,,,,,,,,,,,
,,RSRC1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TKT,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SELENOT,,,,,,,,,,,,,,,,,,,,,,,,,,
,,RBM15B,,,,,,,,,,,,,,,,,,,,,,,,,,
,,STAG3L3,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NDUFAF1,,,,,,,,,,,,,,,,,,,,,,,,,,
