query	GO.ID	Description	p.Val	Genes	FDR	Phenotype
GSE91061	GO:0018212	peptidyl-tyrosine modification	0.000377289138539369	58	0.000377289138539369	+1
GSE91061	GO:0050868	negative regulation of T cell activation	0.00041004368879302	35	0.00041004368879302	+1
GSE91061	GO:1903038	negative regulation of leukocyte cell-cell adhesion	0.000410627863835271	37	0.000410627863835271	+1
GSE91061	GO:0002335	mature B cell differentiation	0.000435692034067242	17	0.000435692034067242	+1
GSE91061	GO:0034101	erythrocyte homeostasis	0.000447571045272811	38	0.000447571045272811	+1
GSE91061	GO:0002698	negative regulation of immune effector process	0.000450113203275184	34	0.000450113203275184	+1
GSE91061	GO:0002220	innate immune response activating cell surface receptor signaling pathway	0.000509014468674962	27	0.000509014468674962	+1
GSE91061	GO:0060348	bone development	0.000516376026892078	51	0.000516376026892078	+1
GSE91061	GO:0022408	negative regulation of cell-cell adhesion	0.000519872390561412	46	0.000519872390561412	+1
GSE91061	GO:0030003	intracellular monoatomic cation homeostasis	0.000558711246609202	98	0.000558711246609202	+1
GSE91061	GO:0062208	positive regulation of pattern recognition receptor signaling pathway	0.000576843917955317	23	0.000576843917955317	+1
GSE91061	GO:0055082	intracellular chemical homeostasis	0.000580934657013034	126	0.000580934657013034	+1
GSE91061	GO:0046633	alpha-beta T cell proliferation	0.000585383111135665	19	0.000585383111135665	+1
GSE91061	GO:0042987	amyloid precursor protein catabolic process	0.000623364500428453	21	0.000623364500428453	+1
GSE91061	GO:0038093	Fc receptor signaling pathway	0.000623364500428453	21	0.000623364500428453	+1
GSE91061	GO:2000401	regulation of lymphocyte migration	0.000623965671614196	24	0.000623965671614196	+1
GSE91061	GO:0061572	actin filament bundle organization	0.000646305898694347	41	0.000646305898694347	+1
GSE91061	GO:0010498	proteasomal protein catabolic process	0.000649242292109269	93	0.000649242292109269	+1
GSE91061	GO:0032735	positive regulation of interleukin-12 production	0.000649897617816055	18	0.000649897617816055	+1
GSE91061	GO:0019915	lipid storage	0.000655346226701557	28	0.000655346226701557	+1
GSE91061	GO:0033993	response to lipid	0.000655855196005638	152	0.000655855196005638	+1
GSE91061	GO:0018108	peptidyl-tyrosine phosphorylation	0.000679383822313764	57	0.000679383822313764	+1
GSE91061	GO:0071214	cellular response to abiotic stimulus	0.00068468029097511	69	0.00068468029097511	+1
GSE91061	GO:0104004	cellular response to environmental stimulus	0.00068468029097511	69	0.00068468029097511	+1
GSE91061	GO:0045577	regulation of B cell differentiation	0.000699411847845086	16	0.000699411847845086	+1
GSE91061	GO:0050801	monoatomic ion homeostasis	0.000711345983545418	110	0.000711345983545418	+1
GSE91061	GO:0050435	amyloid-beta metabolic process	0.00074396222775439	20	0.00074396222775439	+1
GSE91061	GO:0007229	integrin-mediated signaling pathway	0.000764489460541735	33	0.000764489460541735	+1
GSE91061	GO:0031623	receptor internalization	0.000772067841579078	35	0.000772067841579078	+1
GSE91061	GO:0070664	negative regulation of leukocyte proliferation	0.000812003799244011	29	0.000812003799244011	+1
GSE91061	GO:0032732	positive regulation of interleukin-1 production	0.000844108833908777	24	0.000844108833908777	+1
GSE91061	GO:0032722	positive regulation of chemokine production	0.000844108833908777	24	0.000844108833908777	+1
GSE91061	GO:0031032	actomyosin structure organization	0.000844734724735692	48	0.000844734724735692	+1
GSE91061	GO:0051492	regulation of stress fiber assembly	0.000847281301406836	28	0.000847281301406836	+1
GSE91061	GO:0044088	regulation of vacuole organization	0.000884333445975771	21	0.000884333445975771	+1
GSE91061	GO:0060840	artery development	0.000974271783528908	30	0.000974271783528908	+1
GSE91061	GO:0006357	regulation of transcription by RNA polymerase II	0.00097694611291926	361	0.00097694611291926	+1
GSE91061	GO:0097028	dendritic cell differentiation	0.000986114949372866	18	0.000986114949372866	+1
GSE91061	GO:0046777	protein autophosphorylation	0.000994320331391697	45	0.000994320331391697	+1
GSE91061	GO:0030168	platelet activation	0.00103024642188052	36	0.00103024642188052	+1
GSE91061	GO:0071346	cellular response to type II interferon	0.00105838852779587	34	0.00105838852779587	+1
GSE91061	GO:0034154	toll-like receptor 7 signaling pathway	0.00110766229006616	9	0.00110766229006616	+1
GSE91061	GO:0046637	regulation of alpha-beta T cell differentiation	0.00113391192015486	24	0.00113391192015486	+1
GSE91061	GO:0045732	positive regulation of protein catabolic process	0.0011493261462982	48	0.0011493261462982	+1
GSE91061	GO:0007179	transforming growth factor beta receptor signaling pathway	0.0011493261462982	48	0.0011493261462982	+1
GSE91061	GO:0008625	extrinsic apoptotic signaling pathway via death domain receptors	0.00115477895697057	26	0.00115477895697057	+1
GSE91061	GO:0032231	regulation of actin filament bundle assembly	0.0012302017454236	30	0.0012302017454236	+1
GSE91061	GO:0061082	myeloid leukocyte cytokine production	0.00127160519891563	19	0.00127160519891563	+1
GSE91061	GO:0019941	modification-dependent protein catabolic process	0.00129468400199505	108	0.00129468400199505	+1
GSE91061	GO:0052547	regulation of peptidase activity	0.00131462014293465	54	0.00131462014293465	+1
GSE91061	GO:0002250	adaptive immune response	0.0013349866992735	126	0.0013349866992735	+1
GSE91061	GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	0.00133500882114895	74	0.00133500882114895	+1
GSE91061	GO:0002262	myeloid cell homeostasis	0.00135861953570996	43	0.00135861953570996	+1
GSE91061	GO:0010952	positive regulation of peptidase activity	0.00140872133531168	38	0.00140872133531168	+1
GSE91061	GO:0046641	positive regulation of alpha-beta T cell proliferation	0.00145973750958442	13	0.00145973750958442	+1
GSE91061	GO:0001935	endothelial cell proliferation	0.0015193272104211	40	0.0015193272104211	+1
GSE91061	GO:0071404	cellular response to low-density lipoprotein particle stimulus	0.00172476676094549	14	0.00172476676094549	+1
GSE91061	GO:0001501	skeletal system development	0.00178733437894849	97	0.00178733437894849	+1
GSE91061	GO:0055080	monoatomic cation homeostasis	0.00181477274272509	107	0.00181477274272509	+1
GSE91061	GO:0007507	heart development	0.00183402285858546	106	0.00183402285858546	+1
GSE91061	GO:0016482	cytosolic transport	0.00184040042919382	36	0.00184040042919382	+1
GSE91061	GO:0051248	negative regulation of protein metabolic process	0.00193431774545669	129	0.00193431774545669	+1
GSE91061	GO:0032637	interleukin-8 production	0.0019522146682658	26	0.0019522146682658	+1
GSE91061	GO:0032677	regulation of interleukin-8 production	0.0019522146682658	26	0.0019522146682658	+1
GSE91061	GO:0071677	positive regulation of mononuclear cell migration	0.00200532469915389	24	0.00200532469915389	+1
GSE91061	GO:0072678	T cell migration	0.00200532469915389	24	0.00200532469915389	+1
GSE91061	GO:0042982	amyloid precursor protein metabolic process	0.00200532469915389	24	0.00200532469915389	+1
GSE91061	GO:0044271	cellular nitrogen compound biosynthetic process	0.00202936544404	630	0.00202936544404	+1
GSE91061	GO:0032102	negative regulation of response to external stimulus	0.0020346417078562	78	0.0020346417078562	+1
GSE91061	GO:0030218	erythrocyte differentiation	0.002093252769359	35	0.002093252769359	+1
GSE91061	GO:0070482	response to oxygen levels	0.00214017198308223	69	0.00214017198308223	+1
GSE91061	GO:0140894	endolysosomal toll-like receptor signaling pathway	0.00217090366327989	18	0.00217090366327989	+1
GSE91061	GO:0002709	regulation of T cell mediated immunity	0.00225922662353449	28	0.00225922662353449	+1
GSE91061	GO:0043122	regulation of canonical NF-kappaB signal transduction	0.00239919563706643	58	0.00239919563706643	+1
GSE91061	GO:0002752	cell surface pattern recognition receptor signaling pathway	0.00254046550267944	22	0.00254046550267944	+1
GSE91061	GO:1905523	positive regulation of macrophage migration	0.00262272542490978	13	0.00262272542490978	+1
GSE91061	GO:0110020	regulation of actomyosin structure organization	0.00264027440213497	29	0.00264027440213497	+1
GSE91061	GO:2000514	regulation of CD4-positive, alpha-beta T cell activation	0.00264121255950425	24	0.00264121255950425	+1
GSE91061	GO:0038061	non-canonical NF-kappaB signal transduction	0.00267644626322612	33	0.00267644626322612	+1
GSE91061	GO:0006470	protein dephosphorylation	0.00271819081603619	49	0.00271819081603619	+1
GSE91061	GO:0034341	response to type II interferon	0.00279317842047939	37	0.00279317842047939	+1
GSE91061	GO:0141091	transforming growth factor beta receptor superfamily signaling pathway	0.00286427215747821	68	0.00286427215747821	+1
GSE91061	GO:0048513	animal organ development	0.00290580055599939	415	0.00290580055599939	+1
GSE91061	GO:0006629	lipid metabolic process	0.00311099828975938	210	0.00311099828975938	+1
GSE91061	GO:0043632	modification-dependent macromolecule catabolic process	0.00313528059524912	108	0.00313528059524912	+1
GSE91061	GO:0050729	positive regulation of inflammatory response	0.00321387304675569	36	0.00321387304675569	+1
GSE91061	GO:0060099	regulation of phagocytosis, engulfment	0.00323490628319236	10	0.00323490628319236	+1
GSE91061	GO:1905153	regulation of membrane invagination	0.00323490628319236	10	0.00323490628319236	+1
GSE91061	GO:0002763	positive regulation of myeloid leukocyte differentiation	0.00325557357462397	21	0.00325557357462397	+1
GSE91061	GO:0035904	aorta development	0.00325557357462397	21	0.00325557357462397	+1
GSE91061	GO:0006511	ubiquitin-dependent protein catabolic process	0.00326745916669326	105	0.00326745916669326	+1
GSE91061	GO:2000379	positive regulation of reactive oxygen species metabolic process	0.00341419562592143	22	0.00341419562592143	+1
GSE91061	GO:0002704	negative regulation of leukocyte mediated immunity	0.00341419562592143	22	0.00341419562592143	+1
GSE91061	GO:0032729	positive regulation of type II interferon production	0.00345743569430045	24	0.00345743569430045	+1
GSE91061	GO:1903432	regulation of TORC1 signaling	0.00387242957919912	27	0.00387242957919912	+1
GSE91061	GO:0062197	cellular response to chemical stress	0.00387333264747037	62	0.00387333264747037	+1
GSE91061	GO:0051338	regulation of transferase activity	0.00388236245327899	104	0.00388236245327899	+1
GSE91061	GO:0061448	connective tissue development	0.00391911394898282	60	0.00391911394898282	+1
GSE91061	GO:0045055	regulated exocytosis	0.00398392956493517	50	0.00398392956493517	+1
GSE91061	GO:0043313	regulation of neutrophil degranulation	0.00407958835262863	7	0.00407958835262863	+1
GSE91061	GO:0032814	regulation of natural killer cell activation	0.00421017454783394	16	0.00421017454783394	+1
GSE91061	GO:0002534	cytokine production involved in inflammatory response	0.00441178973476872	21	0.00441178973476872	+1
GSE91061	GO:1900015	regulation of cytokine production involved in inflammatory response	0.00441178973476872	21	0.00441178973476872	+1
GSE91061	GO:0045892	negative regulation of DNA-templated transcription	0.004519876001096	202	0.004519876001096	+1
GSE91061	GO:0031324	negative regulation of cellular metabolic process	0.00453670950177204	436	0.00453670950177204	+1
GSE91061	GO:0031331	positive regulation of cellular catabolic process	0.00459289671063961	66	0.00459289671063961	+1
GSE91061	GO:1903076	regulation of protein localization to plasma membrane	0.00460574543550873	30	0.00460574543550873	+1
GSE91061	GO:0051093	negative regulation of developmental process	0.00473580387661638	149	0.00473580387661638	+1
GSE91061	GO:0036336	dendritic cell migration	0.0047552557513028	14	0.0047552557513028	+1
GSE91061	GO:0006366	transcription by RNA polymerase II	0.00493701792635187	371	0.00493701792635187	+1
GSE91061	GO:0045646	regulation of erythrocyte differentiation	0.00540989969805953	17	0.00540989969805953	+1
GSE91061	GO:0051253	negative regulation of RNA metabolic process	0.00581698029028398	218	0.00581698029028398	+1
GSE91061	GO:0032663	regulation of interleukin-2 production	0.00593064137289525	21	0.00593064137289525	+1
GSE91061	GO:0032623	interleukin-2 production	0.00593064137289525	21	0.00593064137289525	+1
GSE91061	GO:0031343	positive regulation of cell killing	0.00598640107280797	23	0.00598640107280797	+1
GSE91061	GO:1902679	negative regulation of RNA biosynthetic process	0.0062158378368992	203	0.0062158378368992	+1
GSE91061	GO:0140632	canonical inflammasome complex assembly	0.00629667826373746	16	0.00629667826373746	+1
GSE91061	GO:1904375	regulation of protein localization to cell periphery	0.00635167211538631	35	0.00635167211538631	+1
GSE91061	GO:0061028	establishment of endothelial barrier	0.00641711801465707	18	0.00641711801465707	+1
GSE91061	GO:0000122	negative regulation of transcription by RNA polymerase II	0.00646791117880289	156	0.00646791117880289	+1
GSE91061	GO:0120161	regulation of cold-induced thermogenesis	0.00666817676843521	37	0.00666817676843521	+1
GSE91061	GO:0098876	vesicle-mediated transport to the plasma membrane	0.00666817676843521	37	0.00666817676843521	+1
GSE91061	GO:1902905	positive regulation of supramolecular fiber organization	0.0067246687087484	41	0.0067246687087484	+1
GSE91061	GO:0060907	positive regulation of macrophage cytokine production	0.0069400897777677	12	0.0069400897777677	+1
GSE91061	GO:0045591	positive regulation of regulatory T cell differentiation	0.0069400897777677	12	0.0069400897777677	+1
GSE91061	GO:0002396	MHC protein complex assembly	0.00707233380067834	10	0.00707233380067834	+1
GSE91061	GO:0002501	peptide antigen assembly with MHC protein complex	0.00707233380067834	10	0.00707233380067834	+1
GSE91061	GO:0007035	vacuolar acidification	0.00707866846002299	15	0.00707866846002299	+1
GSE91061	GO:0030167	proteoglycan catabolic process	0.00755185128198968	8	0.00755185128198968	+1
GSE91061	GO:0008360	regulation of cell shape	0.0075770990000771	35	0.0075770990000771	+1
GSE91061	GO:0060325	face morphogenesis	0.0075920578149001	14	0.0075920578149001	+1
GSE91061	GO:0106106	cold-induced thermogenesis	0.00788445366464336	37	0.00788445366464336	+1
GSE91061	GO:0022604	regulation of cell morphogenesis	0.00796492321536365	52	0.00796492321536365	+1
GSE91061	GO:0045934	negative regulation of nucleobase-containing compound metabolic process	0.00802692790725421	233	0.00802692790725421	+1
GSE91061	GO:0016042	lipid catabolic process	0.00806432856922219	67	0.00806432856922219	+1
GSE91061	GO:0060100	positive regulation of phagocytosis, engulfment	0.00818297995697877	9	0.00818297995697877	+1
GSE91061	GO:1905155	positive regulation of membrane invagination	0.00818297995697877	9	0.00818297995697877	+1
GSE91061	GO:1990266	neutrophil migration	0.00842929454972968	33	0.00842929454972968	+1
GSE91061	GO:0051651	maintenance of location in cell	0.00882301795291574	50	0.00882301795291574	+1
GSE91061	GO:0090287	regulation of cellular response to growth factor stimulus	0.00882383746011228	63	0.00882383746011228	+1
GSE91061	GO:0034142	toll-like receptor 4 signaling pathway	0.00899254134903003	18	0.00899254134903003	+1
GSE91061	GO:0010883	regulation of lipid storage	0.00899254134903003	18	0.00899254134903003	+1
GSE91061	GO:0050871	positive regulation of B cell activation	0.00900356369933176	25	0.00900356369933176	+1
GSE91061	GO:0061061	muscle structure development	0.00923969688203625	114	0.00923969688203625	+1
GSE91061	GO:0035303	regulation of dephosphorylation	0.00955706781232533	29	0.00955706781232533	+1
GSE91061	GO:0061900	glial cell activation	0.00982814752375218	19	0.00982814752375218	+1
GSE91061	GO:0035304	regulation of protein dephosphorylation	0.010055504719361	23	0.010055504719361	+1
GSE91061	GO:0002577	regulation of antigen processing and presentation	0.0102357763971109	11	0.0102357763971109	+1
GSE91061	GO:0000045	autophagosome assembly	0.0103582370045747	30	0.0103582370045747	+1
GSE91061	GO:0030199	collagen fibril organization	0.0104740409742651	21	0.0104740409742651	+1
GSE91061	GO:0006801	superoxide metabolic process	0.0104740409742651	21	0.0104740409742651	+1
GSE91061	GO:0014910	regulation of smooth muscle cell migration	0.0104740409742651	21	0.0104740409742651	+1
GSE91061	GO:1902622	regulation of neutrophil migration	0.0110994287637084	17	0.0110994287637084	+1
GSE91061	GO:0000302	response to reactive oxygen species	0.0113314326934276	44	0.0113314326934276	+1
GSE91061	GO:0061515	myeloid cell development	0.0113689899579811	25	0.0113689899579811	+1
GSE91061	GO:0046632	alpha-beta T cell differentiation	0.0116294153299274	32	0.0116294153299274	+1
GSE91061	GO:1904376	negative regulation of protein localization to cell periphery	0.0124128158874213	13	0.0124128158874213	+1
GSE91061	GO:0002437	inflammatory response to antigenic stimulus	0.0129188176925004	23	0.0129188176925004	+1
GSE91061	GO:0043687	post-translational protein modification	0.0130825729619989	159	0.0130825729619989	+1
GSE91061	GO:1905037	autophagosome organization	0.0133361720829111	31	0.0133361720829111	+1
GSE91061	GO:0034762	regulation of transmembrane transport	0.0137354983202809	81	0.0137354983202809	+1
GSE91061	GO:0033619	membrane protein proteolysis	0.0137516137816527	20	0.0137516137816527	+1
GSE91061	GO:0045444	fat cell differentiation	0.0146452969540913	50	0.0146452969540913	+1
GSE91061	GO:0038202	TORC1 signaling	0.0146658513745407	27	0.0146658513745407	+1
GSE91061	GO:0090092	regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	0.0146816708236832	54	0.0146816708236832	+1
GSE91061	GO:0010634	positive regulation of epithelial cell migration	0.015099396948851	36	0.015099396948851	+1
GSE91061	GO:0050856	regulation of T cell receptor signaling pathway	0.015601260471243	17	0.015601260471243	+1
GSE91061	GO:0060323	head morphogenesis	0.0158532743329801	15	0.0158532743329801	+1
GSE91061	GO:0044546	NLRP3 inflammasome complex assembly	0.0158532743329801	15	0.0158532743329801	+1
GSE91061	GO:0009615	response to virus	0.0162708788580537	75	0.0162708788580537	+1
GSE91061	GO:0090066	regulation of anatomical structure size	0.0164172405259465	91	0.0164172405259465	+1
GSE91061	GO:0001894	tissue homeostasis	0.0165000822441117	54	0.0165000822441117	+1
GSE91061	GO:0060249	anatomical structure homeostasis	0.0165000822441117	54	0.0165000822441117	+1
GSE91061	GO:0002291	T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell	0.0165862017334952	7	0.0165862017334952	+1
GSE91061	GO:1990845	adaptive thermogenesis	0.0172349376184381	39	0.0172349376184381	+1
GSE91061	GO:0042267	natural killer cell mediated cytotoxicity	0.0173762907281932	22	0.0173762907281932	+1
GSE91061	GO:0031669	cellular response to nutrient levels	0.017671547927222	51	0.017671547927222	+1
GSE91061	GO:0002312	B cell activation involved in immune response	0.0178775686926799	25	0.0178775686926799	+1
GSE91061	GO:0034405	response to fluid shear stress	0.0180831461766145	14	0.0180831461766145	+1
GSE91061	GO:0032816	positive regulation of natural killer cell activation	0.0184177844958819	11	0.0184177844958819	+1
GSE91061	GO:0001787	natural killer cell proliferation	0.0184359181035223	9	0.0184359181035223	+1
GSE91061	GO:0051347	positive regulation of transferase activity	0.0186476124414584	69	0.0186476124414584	+1
GSE91061	GO:0141084	inflammasome-mediated signaling pathway	0.0192030742359373	16	0.0192030742359373	+1
GSE91061	GO:0002286	T cell activation involved in immune response	0.0192580428605998	31	0.0192580428605998	+1
GSE91061	GO:0050730	regulation of peptidyl-tyrosine phosphorylation	0.0194817177624965	47	0.0194817177624965	+1
GSE91061	GO:0051090	regulation of DNA-binding transcription factor activity	0.0199789048788871	67	0.0199789048788871	+1
GSE91061	GO:0051129	negative regulation of cellular component organization	0.0203745733260114	118	0.0203745733260114	+1
GSE91061	GO:0032817	regulation of natural killer cell proliferation	0.0204402292658367	8	0.0204402292658367	+1
GSE91061	GO:0043312	neutrophil degranulation	0.0204402292658367	8	0.0204402292658367	+1
GSE91061	GO:0010508	positive regulation of autophagy	0.0207969608187052	36	0.0207969608187052	+1
GSE91061	GO:0010256	endomembrane system organization	0.0214765120066703	102	0.0214765120066703	+1
GSE91061	GO:0009792	embryo development ending in birth or egg hatching	0.0227521896392968	114	0.0227521896392968	+1
GSE91061	GO:0042554	superoxide anion generation	0.0231302116986964	15	0.0231302116986964	+1
GSE91061	GO:0045730	respiratory burst	0.0231302116986964	15	0.0231302116986964	+1
GSE91061	GO:0010810	regulation of cell-substrate adhesion	0.023293213200493	46	0.023293213200493	+1
GSE91061	GO:0097191	extrinsic apoptotic signaling pathway	0.0237564662020268	48	0.0237564662020268	+1
GSE91061	GO:0016241	regulation of macroautophagy	0.0240727156117299	37	0.0240727156117299	+1
GSE91061	GO:0031668	cellular response to extracellular stimulus	0.0243190393259886	55	0.0243190393259886	+1
GSE91061	GO:1905475	regulation of protein localization to membrane	0.0252432239773862	41	0.0252432239773862	+1
GSE91061	GO:0001659	temperature homeostasis	0.0252432239773862	41	0.0252432239773862	+1
GSE91061	GO:0098771	inorganic ion homeostasis	0.0254993144382197	93	0.0254993144382197	+1
GSE91061	GO:0045589	regulation of regulatory T cell differentiation	0.0270720200537369	14	0.0270720200537369	+1
GSE91061	GO:0061081	positive regulation of myeloid leukocyte cytokine production involved in immune response	0.0270720200537369	14	0.0270720200537369	+1
GSE91061	GO:0046640	regulation of alpha-beta T cell proliferation	0.0270848882575817	16	0.0270848882575817	+1
GSE91061	GO:2000403	positive regulation of lymphocyte migration	0.0270848882575817	16	0.0270848882575817	+1
GSE91061	GO:0051640	organelle localization	0.0273650183631922	104	0.0273650183631922	+1
GSE91061	GO:0010605	negative regulation of macromolecule metabolic process	0.0278518913973974	431	0.0278518913973974	+1
GSE91061	GO:0016485	protein processing	0.0302977330179744	50	0.0302977330179744	+1
GSE91061	GO:0043370	regulation of CD4-positive, alpha-beta T cell differentiation	0.0312508666552185	18	0.0312508666552185	+1
GSE91061	GO:0032608	interferon-beta production	0.0316494553976325	19	0.0316494553976325	+1
GSE91061	GO:0032613	interleukin-10 production	0.0316494553976325	19	0.0316494553976325	+1
GSE91061	GO:0032653	regulation of interleukin-10 production	0.0316494553976325	19	0.0316494553976325	+1
GSE91061	GO:0032648	regulation of interferon-beta production	0.0316494553976325	19	0.0316494553976325	+1
GSE91061	GO:1903828	negative regulation of protein localization	0.0316567407823178	45	0.0316567407823178	+1
GSE91061	GO:0010878	cholesterol storage	0.0317623752667127	11	0.0317623752667127	+1
GSE91061	GO:0035710	CD4-positive, alpha-beta T cell activation	0.0318296513663316	30	0.0318296513663316	+1
GSE91061	GO:1903077	negative regulation of protein localization to plasma membrane	0.032428587244449	12	0.032428587244449	+1
GSE91061	GO:0031952	regulation of protein autophosphorylation	0.0332303317596719	15	0.0332303317596719	+1
GSE91061	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	0.0332900177887948	73	0.0332900177887948	+1
GSE91061	GO:0071396	cellular response to lipid	0.0354595458461656	102	0.0354595458461656	+1
GSE91061	GO:0070647	protein modification by small protein conjugation or removal	0.0356125228283885	150	0.0356125228283885	+1
GSE91061	GO:0043434	response to peptide hormone	0.0359741101367566	77	0.0359741101367566	+1
GSE91061	GO:0002228	natural killer cell mediated immunity	0.0360535925292007	22	0.0360535925292007	+1
GSE91061	GO:0072593	reactive oxygen species metabolic process	0.0363802862681801	47	0.0363802862681801	+1
GSE91061	GO:0000902	cell morphogenesis	0.0368935451927749	152	0.0368935451927749	+1
GSE91061	GO:0042269	regulation of natural killer cell mediated cytotoxicity	0.0377249609823249	16	0.0377249609823249	+1
GSE91061	GO:0032007	negative regulation of TOR signaling	0.038466363936294	21	0.038466363936294	+1
GSE91061	GO:0001503	ossification	0.0393654119870936	76	0.0393654119870936	+1
GSE91061	GO:0010950	positive regulation of endopeptidase activity	0.0395831752988311	33	0.0395831752988311	+1
GSE91061	GO:0045920	negative regulation of exocytosis	0.0397950619770093	14	0.0397950619770093	+1
GSE91061	GO:0001885	endothelial cell development	0.0403764081608053	20	0.0403764081608053	+1
GSE91061	GO:0035306	positive regulation of dephosphorylation	0.0404881578443397	17	0.0404881578443397	+1
GSE91061	GO:0002269	leukocyte activation involved in inflammatory response	0.0404881578443397	17	0.0404881578443397	+1
GSE91061	GO:0043009	chordate embryonic development	0.0405789654546135	110	0.0405789654546135	+1
GSE91061	GO:0038066	p38MAPK cascade	0.0416727300164722	18	0.0416727300164722	+1
GSE91061	GO:0002707	negative regulation of lymphocyte mediated immunity	0.0416727300164722	18	0.0416727300164722	+1
GSE91061	GO:1901222	regulation of non-canonical NF-kappaB signal transduction	0.0419617067989201	25	0.0419617067989201	+1
GSE91061	GO:0009895	negative regulation of catabolic process	0.0420777369450068	65	0.0420777369450068	+1
GSE91061	GO:0009790	embryo development	0.0426904672275098	170	0.0426904672275098	+1
GSE91061	GO:0043254	regulation of protein-containing complex assembly	0.0430715956742165	75	0.0430715956742165	+1
GSE91061	GO:2001233	regulation of apoptotic signaling pathway	0.0433489262728218	70	0.0433489262728218	+1
GSE91061	GO:0044255	cellular lipid metabolic process	0.0448334823184231	154	0.0448334823184231	+1
GSE91061	GO:0038094	Fc-gamma receptor signaling pathway	0.0461173544674231	13	0.0461173544674231	+1
GSE91061	GO:2001188	regulation of T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell	0.0461869068420988	5	0.0461869068420988	+1
GSE91061	GO:0002238	response to molecule of fungal origin	0.0461869068420988	5	0.0461869068420988	+1
GSE91061	GO:0048246	macrophage chemotaxis	0.0470552928058913	15	0.0470552928058913	+1
GSE91061	GO:0014004	microglia differentiation	0.047955220825548	8	0.047955220825548	+1
GSE91061	GO:0006879	intracellular iron ion homeostasis	0.0489667780743201	21	0.0489667780743201	+1
GSE91061	GO:0032667	regulation of interleukin-23 production	0.0499599763898776	7	0.0499599763898776	+1
GSE91061	GO:0070391	response to lipoteichoic acid	0.0499599763898776	7	0.0499599763898776	+1
GSE91061	GO:0071223	cellular response to lipoteichoic acid	0.0499599763898776	7	0.0499599763898776	+1
GSE91061	GO:0032627	interleukin-23 production	0.0499599763898776	7	0.0499599763898776	+1
GSE91061	GO:0097708	intracellular vesicle	3.19913879096746e-78	588	3.19913879096746e-78	+1
GSE91061	GO:0031410	cytoplasmic vesicle	1.19596312020357e-77	586	1.19596312020357e-77	+1
GSE91061	GO:0005737	cytoplasm	2.04494706034327e-77	1784	2.04494706034327e-77	+1
GSE91061	GO:0031982	vesicle	2.41119498223747e-74	796	2.41119498223747e-74	+1
GSE91061	GO:0012505	endomembrane system	5.4910846943255e-63	870	5.4910846943255e-63	+1
GSE91061	GO:0000323	lytic vacuole	7.37050968780205e-52	239	7.37050968780205e-52	+1
GSE91061	GO:0005764	lysosome	7.37050968780205e-52	239	7.37050968780205e-52	+1
GSE91061	GO:0098588	bounding membrane of organelle	2.45637356314742e-50	476	2.45637356314742e-50	+1
GSE91061	GO:0005773	vacuole	2.65176199809349e-50	254	2.65176199809349e-50	+1
GSE91061	GO:0005768	endosome	1.35605905066383e-47	286	1.35605905066383e-47	+1
GSE91061	GO:0012506	vesicle membrane	3.23508451407806e-45	312	3.23508451407806e-45	+1
GSE91061	GO:0030659	cytoplasmic vesicle membrane	5.85659205430358e-44	307	5.85659205430358e-44	+1
GSE91061	GO:0016020	membrane	1.43417826335097e-35	1383	1.43417826335097e-35	+1
GSE91061	GO:0031090	organelle membrane	4.58425245082786e-34	647	4.58425245082786e-34	+1
GSE91061	GO:0010008	endosome membrane	2.37560485138068e-33	170	2.37560485138068e-33	+1
GSE91061	GO:0071944	cell periphery	2.51647060608369e-32	949	2.51647060608369e-32	+1
GSE91061	GO:0005774	vacuolar membrane	3.5024648854371e-32	153	3.5024648854371e-32	+1
GSE91061	GO:0005829	cytosol	1.1281121777592e-31	856	1.1281121777592e-31	+1
GSE91061	GO:0098852	lytic vacuole membrane	2.95802013605143e-31	143	2.95802013605143e-31	+1
GSE91061	GO:0005765	lysosomal membrane	2.95802013605143e-31	143	2.95802013605143e-31	+1
GSE91061	GO:0099503	secretory vesicle	1.01601874836891e-28	247	1.01601874836891e-28	+1
GSE91061	GO:0030141	secretory granule	6.12673555951056e-28	217	6.12673555951056e-28	+1
GSE91061	GO:0005794	Golgi apparatus	1.48689916277378e-26	327	1.48689916277378e-26	+1
GSE91061	GO:1903561	extracellular vesicle	1.62675282680104e-22	386	1.62675282680104e-22	+1
GSE91061	GO:0065010	extracellular membrane-bounded organelle	1.78391534276772e-22	386	1.78391534276772e-22	+1
GSE91061	GO:0043230	extracellular organelle	1.78391534276772e-22	386	1.78391534276772e-22	+1
GSE91061	GO:0070062	extracellular exosome	2.55130435788556e-22	382	2.55130435788556e-22	+1
GSE91061	GO:0005886	plasma membrane	7.67655144832413e-21	839	7.67655144832413e-21	+1
GSE91061	GO:0030139	endocytic vesicle	2.53875264899775e-19	103	2.53875264899775e-19	+1
GSE91061	GO:0005576	extracellular region	8.84614635602491e-19	642	8.84614635602491e-19	+1
GSE91061	GO:0070820	tertiary granule	2.02880223343288e-18	64	2.02880223343288e-18	+1
