query	GO.ID	Description	p.Val	Genes	FDR	Phenotype
GSE91061	GO:0090309	positive regulation of DNA methylation-dependent heterochromatin formation	0.0084852369586934	9	0.0084852369586934	+1
GSE91061	GO:0001782	B cell homeostasis	0.00875560067239135	17	0.00875560067239135	+1
GSE91061	GO:0072539	T-helper 17 cell differentiation	0.00875560067239135	17	0.00875560067239135	+1
GSE91061	GO:0060284	regulation of cell development	0.00882591700215188	189	0.00882591700215188	+1
GSE91061	GO:0001959	regulation of cytokine-mediated signaling pathway	0.00916185653976253	49	0.00916185653976253	+1
GSE91061	GO:0032735	positive regulation of interleukin-12 production	0.00946839981797857	20	0.00946839981797857	+1
GSE91061	GO:0046637	regulation of alpha-beta T cell differentiation	0.00991723148617614	28	0.00991723148617614	+1
GSE91061	GO:2000036	regulation of stem cell population maintenance	0.00991723148617614	28	0.00991723148617614	+1
GSE91061	GO:0002824	positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	0.00993058819161	40	0.00993058819161	+1
GSE91061	GO:0001909	leukocyte mediated cytotoxicity	0.0108071667950239	43	0.0108071667950239	+1
GSE91061	GO:1901991	negative regulation of mitotic cell cycle phase transition	0.0110719904734977	54	0.0110719904734977	+1
GSE91061	GO:0010833	telomere maintenance via telomere lengthening	0.0112411682181589	31	0.0112411682181589	+1
GSE91061	GO:0008283	cell population proliferation	0.0113040133149608	401	0.0113040133149608	+1
GSE91061	GO:0016192	vesicle-mediated transport	0.0114288821062534	318	0.0114288821062534	+1
GSE91061	GO:0046633	alpha-beta T cell proliferation	0.0120878165836803	21	0.0120878165836803	+1
GSE91061	GO:0051301	cell division	0.0129372152000897	151	0.0129372152000897	+1
GSE91061	GO:2000058	regulation of ubiquitin-dependent protein catabolic process	0.0130043776687888	52	0.0130043776687888	+1
GSE91061	GO:1905168	positive regulation of double-strand break repair via homologous recombination	0.0130199588953094	18	0.0130199588953094	+1
GSE91061	GO:0045815	transcription initiation-coupled chromatin remodeling	0.0130199588953094	18	0.0130199588953094	+1
GSE91061	GO:0050727	regulation of inflammatory response	0.0138280488353749	95	0.0138280488353749	+1
GSE91061	GO:1901796	regulation of signal transduction by p53 class mediator	0.0139866644475827	37	0.0139866644475827	+1
GSE91061	GO:0060759	regulation of response to cytokine stimulus	0.0140708977920614	51	0.0140708977920614	+1
GSE91061	GO:0031341	regulation of cell killing	0.0143791976862419	36	0.0143791976862419	+1
GSE91061	GO:0050901	leukocyte tethering or rolling	0.014836916182338	17	0.014836916182338	+1
GSE91061	GO:0044784	metaphase/anaphase transition of cell cycle	0.0149306180699048	34	0.0149306180699048	+1
GSE91061	GO:0098813	nuclear chromosome segregation	0.0158496535090706	83	0.0158496535090706	+1
GSE91061	GO:0097190	apoptotic signaling pathway	0.0159794617066926	141	0.0159794617066926	+1
GSE91061	GO:0002313	mature B cell differentiation involved in immune response	0.0164669679028752	16	0.0164669679028752	+1
GSE91061	GO:0032785	negative regulation of DNA-templated transcription, elongation	0.0172537440784589	13	0.0172537440784589	+1
GSE91061	GO:0070925	organelle assembly	0.0172884793047278	216	0.0172884793047278	+1
GSE91061	GO:0002700	regulation of production of molecular mediator of immune response	0.017332870539681	55	0.017332870539681	+1
GSE91061	GO:0033036	macromolecule localization	0.0174237606924978	612	0.0174237606924978	+1
GSE91061	GO:0038095	Fc-epsilon receptor signaling pathway	0.0180445489266672	14	0.0180445489266672	+1
GSE91061	GO:0045059	positive thymic T cell selection	0.0182693539458238	10	0.0182693539458238	+1
GSE91061	GO:0140888	interferon-mediated signaling pathway	0.0183678112784259	36	0.0183678112784259	+1
GSE91061	GO:0031570	DNA integrity checkpoint signaling	0.0191911173074237	44	0.0191911173074237	+1
GSE91061	GO:0002275	myeloid cell activation involved in immune response	0.0192907677450754	34	0.0192907677450754	+1
GSE91061	GO:0007091	metaphase/anaphase transition of mitotic cell cycle	0.0195819698186216	33	0.0195819698186216	+1
GSE91061	GO:0070887	cellular response to chemical stimulus	0.0202904882814045	519	0.0202904882814045	+1
GSE91061	GO:0030833	regulation of actin filament polymerization	0.0204553937485868	43	0.0204553937485868	+1
GSE91061	GO:0009314	response to radiation	0.0211365059521214	105	0.0211365059521214	+1
GSE91061	GO:0007165	signal transduction	0.0226068996226204	1082	0.0226068996226204	+1
GSE91061	GO:0006303	double-strand break repair via nonhomologous end joining	0.0227281839664536	26	0.0227281839664536	+1
GSE91061	GO:0016445	somatic diversification of immunoglobulins	0.0227281839664536	26	0.0227281839664536	+1
GSE91061	GO:0019079	viral genome replication	0.0230731978102741	41	0.0230731978102741	+1
GSE91061	GO:0006413	translational initiation	0.0230731978102741	41	0.0230731978102741	+1
GSE91061	GO:2001251	negative regulation of chromosome organization	0.0253218719028025	33	0.0253218719028025	+1
GSE91061	GO:0001910	regulation of leukocyte mediated cytotoxicity	0.0256861591675755	32	0.0256861591675755	+1
GSE91061	GO:0007093	mitotic cell cycle checkpoint signaling	0.0267548858507186	45	0.0267548858507186	+1
GSE91061	GO:0051983	regulation of chromosome segregation	0.0285194732378946	41	0.0285194732378946	+1
GSE91061	GO:0006886	intracellular protein transport	0.0286511345765058	155	0.0286511345765058	+1
GSE91061	GO:0062207	regulation of pattern recognition receptor signaling pathway	0.0301568524753476	46	0.0301568524753476	+1
GSE91061	GO:1903050	regulation of proteolysis involved in protein catabolic process	0.0315484201800751	64	0.0315484201800751	+1
GSE91061	GO:0034502	protein localization to chromosome	0.0320320115533148	39	0.0320320115533148	+1
GSE91061	GO:0141137	positive regulation of gene expression, epigenetic	0.0329609508296922	18	0.0329609508296922	+1
GSE91061	GO:0016233	telomere capping	0.0329609508296922	18	0.0329609508296922	+1
GSE91061	GO:1901222	regulation of non-canonical NF-kappaB signal transduction	0.0332453088253923	32	0.0332453088253923	+1
GSE91061	GO:0002637	regulation of immunoglobulin production	0.0332720144585746	28	0.0332720144585746	+1
GSE91061	GO:0050777	negative regulation of immune response	0.0373526708183595	54	0.0373526708183595	+1
GSE91061	GO:0045862	positive regulation of proteolysis	0.0375134203851931	82	0.0375134203851931	+1
GSE91061	GO:0051091	positive regulation of DNA-binding transcription factor activity	0.0378745514942124	59	0.0378745514942124	+1
GSE91061	GO:0050793	regulation of developmental process	0.0402868903194449	476	0.0402868903194449	+1
GSE91061	GO:0002702	positive regulation of production of molecular mediator of immune response	0.0402887017001067	42	0.0402887017001067	+1
GSE91061	GO:0030488	tRNA methylation	0.0414265433354386	19	0.0414265433354386	+1
GSE91061	GO:0061919	process utilizing autophagic mechanism	0.043168232140754	133	0.043168232140754	+1
GSE91061	GO:0006914	autophagy	0.043168232140754	133	0.043168232140754	+1
GSE91061	GO:0006278	RNA-templated DNA biosynthetic process	0.043436367382874	27	0.043436367382874	+1
GSE91061	GO:0000070	mitotic sister chromatid segregation	0.0440566096959232	54	0.0440566096959232	+1
GSE91061	GO:0071705	nitrogen compound transport	0.0446379388545098	379	0.0446379388545098	+1
GSE91061	GO:0005654	nucleoplasm	7.37546151900298e-201	1381	7.37546151900298e-201	+1
GSE91061	GO:0031981	nuclear lumen	5.09032713818996e-128	1489	5.09032713818996e-128	+1
GSE91061	GO:0031974	membrane-enclosed lumen	1.69863669305402e-108	1649	1.69863669305402e-108	+1
GSE91061	GO:0070013	intracellular organelle lumen	1.69863669305402e-108	1649	1.69863669305402e-108	+1
GSE91061	GO:0043233	organelle lumen	1.69863669305402e-108	1649	1.69863669305402e-108	+1
GSE91061	GO:0043231	intracellular membrane-bounded organelle	4.15404020227267e-99	2881	4.15404020227267e-99	+1
GSE91061	GO:0005634	nucleus	2.0852405517146e-97	2198	2.0852405517146e-97	+1
GSE91061	GO:0043227	membrane-bounded organelle	7.34577752749007e-81	2979	7.34577752749007e-81	+1
GSE91061	GO:0005622	intracellular anatomical structure	8.16267213713645e-78	3248	8.16267213713645e-78	+1
GSE91061	GO:0043229	intracellular organelle	8.96487237957256e-76	3012	8.96487237957256e-76	+1
GSE91061	GO:0005829	cytosol	1.3443055683895e-71	1328	1.3443055683895e-71	+1
GSE91061	GO:0043226	organelle	2.66097145285057e-62	3080	2.66097145285057e-62	+1
GSE91061	GO:1902494	catalytic complex	7.87202316465017e-53	538	7.87202316465017e-53	+1
GSE91061	GO:0016604	nuclear body	1.07310454314981e-51	331	1.07310454314981e-51	+1
GSE91061	GO:0005737	cytoplasm	2.35605825728575e-47	2384	2.35605825728575e-47	+1
GSE91061	GO:0016607	nuclear speck	6.68370394717586e-39	183	6.68370394717586e-39	+1
GSE91061	GO:0005681	spliceosomal complex	4.20250313727726e-34	112	4.20250313727726e-34	+1
GSE91061	GO:0140535	intracellular protein-containing complex	1.74197748163818e-32	303	1.74197748163818e-32	+1
GSE91061	GO:0005694	chromosome	2.31663528375822e-30	510	2.31663528375822e-30	+1
GSE91061	GO:1990234	transferase complex	1.33182258190674e-29	282	1.33182258190674e-29	+1
GSE91061	GO:0022626	cytosolic ribosome	5.93820024563668e-20	65	5.93820024563668e-20	+1
GSE91061	GO:0032993	protein-DNA complex	3.43599524687028e-18	364	3.43599524687028e-18	+1
GSE91061	GO:0044391	ribosomal subunit	8.65787862381666e-18	85	8.65787862381666e-18	+1
GSE91061	GO:0071013	catalytic step 2 spliceosome	3.41741880370194e-16	51	3.41741880370194e-16	+1
GSE91061	GO:0070603	SWI/SNF superfamily-type complex	3.69702392171677e-16	53	3.69702392171677e-16	+1
GSE91061	GO:0000785	chromatin	1.08383410390994e-15	341	1.08383410390994e-15	+1
GSE91061	GO:0034708	methyltransferase complex	4.14352984334339e-15	54	4.14352984334339e-15	+1
GSE91061	GO:0110165	cellular anatomical entity	5.58560389261402e-15	3530	5.58560389261402e-15	+1
GSE91061	GO:0035097	histone methyltransferase complex	2.17410656340925e-14	43	2.17410656340925e-14	+1
GSE91061	GO:0005684	U2-type spliceosomal complex	9.6824793095065e-14	49	9.6824793095065e-14	+1
GSE91061	GO:0005667	transcription regulator complex	2.18419365622557e-13	156	2.18419365622557e-13	+1
GSE91061	GO:0043232	intracellular non-membrane-bounded organelle	1.026047700583e-12	1259	1.026047700583e-12	+1
GSE91061	GO:0043228	non-membrane-bounded organelle	1.08124717696297e-12	1259	1.08124717696297e-12	+1
GSE91061	GO:0098687	chromosomal region	1.40639203541384e-11	125	1.40639203541384e-11	+1
GSE91061	GO:0015935	small ribosomal subunit	8.41567949606094e-11	41	8.41567949606094e-11	+1
GSE91061	GO:1904949	ATPase complex	1.59370106648556e-10	62	1.59370106648556e-10	+1
GSE91061	GO:0022627	cytosolic small ribosomal subunit	6.60874341247718e-10	28	6.60874341247718e-10	+1
GSE91061	GO:0035861	site of double-strand break	4.89851197756961e-09	41	4.89851197756961e-09	+1
GSE91061	GO:0032991	protein-containing complex	8.1504860797119e-09	1559	8.1504860797119e-09	+1
GSE91061	GO:0000228	nuclear chromosome	9.35848623288341e-09	76	9.35848623288341e-09	+1
GSE91061	GO:0022625	cytosolic large ribosomal subunit	1.46826158760939e-08	31	1.46826158760939e-08	+1
GSE91061	GO:0016605	PML body	1.5061116382573e-08	46	1.5061116382573e-08	+1
GSE91061	GO:0000151	ubiquitin ligase complex	4.14147117458631e-08	97	4.14147117458631e-08	+1
GSE91061	GO:0000781	chromosome, telomeric region	4.38797715837681e-08	62	4.38797715837681e-08	+1
GSE91061	GO:0090734	site of DNA damage	5.94781505352619e-08	48	5.94781505352619e-08	+1
GSE91061	GO:0034399	nuclear periphery	7.29864935540344e-08	57	7.29864935540344e-08	+1
GSE91061	GO:0031248	protein acetyltransferase complex	1.38429324761995e-07	43	1.38429324761995e-07	+1
GSE91061	GO:0015934	large ribosomal subunit	1.52748207234107e-07	47	1.52748207234107e-07	+1
GSE91061	GO:0000123	histone acetyltransferase complex	1.85779612051891e-07	40	1.85779612051891e-07	+1
GSE91061	GO:1902493	acetyltransferase complex	2.008273797381e-07	43	2.008273797381e-07	+1
GSE91061	GO:0035770	ribonucleoprotein granule	3.17545427386978e-07	84	3.17545427386978e-07	+1
GSE91061	GO:0005813	centrosome	4.27219817086742e-07	179	4.27219817086742e-07	+1
GSE91061	GO:0017053	transcription repressor complex	5.24644040222319e-07	35	5.24644040222319e-07	+1
GSE91061	GO:0000118	histone deacetylase complex	6.34771263546881e-07	34	6.34771263546881e-07	+1
GSE91061	GO:0061695	transferase complex, transferring phosphorus-containing groups	6.49517816740599e-07	95	6.49517816740599e-07	+1
GSE91061	GO:0036464	cytoplasmic ribonucleoprotein granule	8.54498217684282e-07	79	8.54498217684282e-07	+1
GSE91061	GO:0005815	microtubule organizing center	9.22363167561283e-07	205	9.22363167561283e-07	+1
GSE91061	GO:0071011	precatalytic spliceosome	1.06126664551027e-06	27	1.06126664551027e-06	+1
GSE91061	GO:0016363	nuclear matrix	1.51886748682771e-06	48	1.51886748682771e-06	+1
GSE91061	GO:0071005	U2-type precatalytic spliceosome	2.00715027579612e-06	26	2.00715027579612e-06	+1
GSE91061	GO:0001650	fibrillar center	2.74168590097898e-06	53	2.74168590097898e-06	+1
GSE91061	GO:0000932	P-body	3.52447415339765e-06	40	3.52447415339765e-06	+1
GSE91061	GO:0090575	RNA polymerase II transcription regulator complex	3.63399335795666e-06	78	3.63399335795666e-06	+1
GSE91061	GO:0032040	small-subunit processome	3.21175973583228e-05	31	3.21175973583228e-05	+1
GSE91061	GO:0097346	INO80-type complex	4.64245072538103e-05	17	4.64245072538103e-05	+1
GSE91061	GO:0000792	heterochromatin	8.19034695407774e-05	33	8.19034695407774e-05	+1
GSE91061	GO:0070847	core mediator complex	8.48727391962463e-05	16	8.48727391962463e-05	+1
GSE91061	GO:0044665	MLL1/2 complex	9.937625078554e-05	18	9.937625078554e-05	+1
GSE91061	GO:0005819	spindle	0.000117399410162315	111	0.000117399410162315	+1
GSE91061	GO:0030684	preribosome	0.000135991994921071	39	0.000135991994921071	+1
GSE91061	GO:0005768	endosome	0.000157827432407242	231	0.000157827432407242	+1
GSE91061	GO:0016514	SWI/SNF complex	0.000186903200682758	17	0.000186903200682758	+1
GSE91061	GO:0071339	MLL1 complex	0.000351690872702996	17	0.000351690872702996	+1
GSE91061	GO:0005635	nuclear envelope	0.000748318381863907	120	0.000748318381863907	+1
GSE91061	GO:0005814	centriole	0.00088786880833496	49	0.00088786880833496	+1
GSE91061	GO:0000775	chromosome, centromeric region	0.000997348836732779	71	0.000997348836732779	+1
GSE91061	GO:0031975	envelope	0.00103969352181758	270	0.00103969352181758	+1
GSE91061	GO:0031967	organelle envelope	0.00103969352181758	270	0.00103969352181758	+1
GSE91061	GO:0035145	exon-exon junction complex	0.00111307162977171	13	0.00111307162977171	+1
GSE91061	GO:1902562	H4 histone acetyltransferase complex	0.00117044442926382	20	0.00117044442926382	+1
GSE91061	GO:0031461	cullin-RING ubiquitin ligase complex	0.0013664648702138	55	0.0013664648702138	+1
GSE91061	GO:0016592	mediator complex	0.00140019761641389	19	0.00140019761641389	+1
GSE91061	GO:0030496	midbody	0.00156217052747239	59	0.00156217052747239	+1
GSE91061	GO:0098562	cytoplasmic side of membrane	0.00196780504737865	60	0.00196780504737865	+1
GSE91061	GO:0000922	spindle pole	0.00573183462610047	51	0.00573183462610047	+1
GSE91061	GO:0005657	replication fork	0.00680214861720513	27	0.00680214861720513	+1
GSE91061	GO:0015630	microtubule cytoskeleton	0.0105288345001309	282	0.0105288345001309	+1
GSE91061	GO:0030880	RNA polymerase complex	0.0105600679849652	38	0.0105600679849652	+1
GSE91061	GO:0000812	Swr1 complex	0.0114448968638817	9	0.0114448968638817	+1
GSE91061	GO:0000428	DNA-directed RNA polymerase complex	0.0139981689386074	37	0.0139981689386074	+1
GSE91061	GO:0000176	nuclear exosome (RNase complex)	0.0149405549021129	10	0.0149405549021129	+1
GSE91061	GO:0000164	protein phosphatase type 1 complex	0.0163647133917269	11	0.0163647133917269	+1
GSE91061	GO:0070461	SAGA-type complex	0.0184815388174301	17	0.0184815388174301	+1
GSE91061	GO:0071014	post-mRNA release spliceosomal complex	0.0193304169620641	8	0.0193304169620641	+1
GSE91061	GO:0000793	condensed chromosome	0.0224535523620661	71	0.0224535523620661	+1
GSE91061	GO:0055029	nuclear DNA-directed RNA polymerase complex	0.0246058628385388	35	0.0246058628385388	+1
GSE91061	GO:0048471	perinuclear region of cytoplasm	0.0246697160652214	158	0.0246697160652214	+1
GSE91061	GO:0008023	transcription elongation factor complex	0.0255895452531128	20	0.0255895452531128	+1
GSE91061	GO:0031965	nuclear membrane	0.0257809471737302	77	0.0257809471737302	+1
GSE91061	GO:1903293	phosphatase complex	0.0268467501822718	21	0.0268467501822718	+1
GSE91061	GO:0008287	protein serine/threonine phosphatase complex	0.0268467501822718	21	0.0268467501822718	+1
GSE91061	GO:0009898	cytoplasmic side of plasma membrane	0.028888241044202	48	0.028888241044202	+1
GSE91061	GO:0048188	Set1C/COMPASS complex	0.0310366262393307	10	0.0310366262393307	+1
GSE91061	GO:0030008	TRAPP complex	0.0310366262393307	10	0.0310366262393307	+1
GSE91061	GO:0071007	U2-type catalytic step 2 spliceosome	0.035088757771615	14	0.035088757771615	+1
GSE91061	GO:0072357	PTW/PP1 phosphatase complex	0.0434553010862679	6	0.0434553010862679	+1
GSE91061	GO:0031499	TRAMP complex	0.0448017108387269	5	0.0448017108387269	+1
GSE91061	GO:0072487	MSL complex	0.0448017108387269	5	0.0448017108387269	+1
GSE91061	GO:1990072	TRAPPIII protein complex	0.0497658785783446	8	0.0497658785783446	+1
GSE91061	GO:0071012	catalytic step 1 spliceosome	0.0497658785783446	8	0.0497658785783446	+1
GSE91061	GO:0071006	U2-type catalytic step 1 spliceosome	0.0497658785783446	8	0.0497658785783446	+1
GSE91061	GO:0005515	protein binding	2.59494250923507e-108	3123	2.59494250923507e-108	+1
GSE91061	GO:0003677	DNA binding	4.1543485022834e-71	795	4.1543485022834e-71	+1
GSE91061	GO:0140110	transcription regulator activity	1.30452590140266e-49	605	1.30452590140266e-49	+1
GSE91061	GO:0043565	sequence-specific DNA binding	8.83794108581991e-47	528	8.83794108581991e-47	+1
GSE91061	GO:0001067	transcription regulatory region nucleic acid binding	4.39547125740506e-42	475	4.39547125740506e-42	+1
GSE91061	GO:0000976	transcription cis-regulatory region binding	1.65785848574457e-41	473	1.65785848574457e-41	+1
GSE91061	GO:0003690	double-stranded DNA binding	3.26166371246217e-41	509	3.26166371246217e-41	+1
GSE91061	GO:1990837	sequence-specific double-stranded DNA binding	2.90376808515418e-40	484	2.90376808515418e-40	+1
GSE91061	GO:0005488	binding	4.55584160557112e-40	3437	4.55584160557112e-40	+1
GSE91061	GO:0003676	nucleic acid binding	8.04038269115504e-40	1306	8.04038269115504e-40	+1
GSE91061	GO:0097159	organic cyclic compound binding	1.67493536481773e-37	1683	1.67493536481773e-37	+1
GSE91061	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	4.66201456416571e-33	427	4.66201456416571e-33	+1
GSE91061	GO:0000987	cis-regulatory region sequence-specific DNA binding	1.25131259761524e-30	378	1.25131259761524e-30	+1
GSE91061	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	2.37039763235828e-29	369	2.37039763235828e-29	+1
GSE91061	GO:0043167	ion binding	2.19724773797965e-28	1378	2.19724773797965e-28	+1
GSE91061	GO:0036094	small molecule binding	1.56388505892832e-26	1408	1.56388505892832e-26	+1
GSE91061	GO:0003700	DNA-binding transcription factor activity	1.7245941585941e-26	420	1.7245941585941e-26	+1
GSE91061	GO:0030674	protein-macromolecule adaptor activity	7.53757087361785e-26	304	7.53757087361785e-26	+1
GSE91061	GO:0060090	molecular adaptor activity	1.25343031944226e-24	345	1.25343031944226e-24	+1
GSE91061	GO:0019899	enzyme binding	1.14020652799708e-23	555	1.14020652799708e-23	+1
GSE91061	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	7.44732031650017e-22	385	7.44732031650017e-22	+1
GSE91061	GO:0003712	transcription coregulator activity	8.91143397856521e-22	189	8.91143397856521e-22	+1
GSE91061	GO:0003682	chromatin binding	5.32435706502952e-21	207	5.32435706502952e-21	+1
GSE91061	GO:0046872	metal ion binding	1.74402656422115e-20	994	1.74402656422115e-20	+1
GSE91061	GO:0043169	cation binding	2.09126446585994e-20	1011	2.09126446585994e-20	+1
GSE91061	GO:0140640	catalytic activity, acting on a nucleic acid	6.08398234300539e-19	207	6.08398234300539e-19	+1
GSE91061	GO:0044877	protein-containing complex binding	1.51750317437473e-14	443	1.51750317437473e-14	+1
GSE91061	GO:0042393	histone binding	1.25289718596763e-13	99	1.25289718596763e-13	+1
GSE91061	GO:0016740	transferase activity	3.43678316445392e-13	559	3.43678316445392e-13	+1
GSE91061	GO:0140096	catalytic activity, acting on a protein	5.33289895268395e-13	559	5.33289895268395e-13	+1
GSE91061	GO:0003713	transcription coactivator activity	6.41517643610085e-13	108	6.41517643610085e-13	+1
GSE91061	GO:0140098	catalytic activity, acting on RNA	1.58139392909268e-12	135	1.58139392909268e-12	+1
GSE91061	GO:0008134	transcription factor binding	4.77104993483661e-12	182	4.77104993483661e-12	+1
GSE91061	GO:0140993	histone modifying activity	5.31023338627565e-12	85	5.31023338627565e-12	+1
GSE91061	GO:0016772	transferase activity, transferring phosphorus-containing groups	5.58433336754469e-11	259	5.58433336754469e-11	+1
GSE91061	GO:0004674	protein serine/threonine kinase activity	1.97912469742399e-09	135	1.97912469742399e-09	+1
GSE91061	GO:0005524	ATP binding	3.7858005893429e-09	365	3.7858005893429e-09	+1
GSE91061	GO:0106310	protein serine kinase activity	4.42608484500452e-09	116	4.42608484500452e-09	+1
GSE91061	GO:0035639	purine ribonucleoside triphosphate binding	5.40208138111662e-09	436	5.40208138111662e-09	+1
GSE91061	GO:0140030	modification-dependent protein binding	9.40218186909902e-09	71	9.40218186909902e-09	+1
GSE91061	GO:0140297	DNA-binding transcription factor binding	1.95679869241387e-08	145	1.95679869241387e-08	+1
GSE91061	GO:0032553	ribonucleotide binding	2.34351767453888e-08	449	2.34351767453888e-08	+1
GSE91061	GO:0017076	purine nucleotide binding	3.40082488242662e-08	465	3.40082488242662e-08	+1
GSE91061	GO:0032559	adenyl ribonucleotide binding	3.77952800110566e-08	372	3.77952800110566e-08	+1
GSE91061	GO:0032555	purine ribonucleotide binding	4.36785117619223e-08	444	4.36785117619223e-08	+1
GSE91061	GO:0030554	adenyl nucleotide binding	4.62462882941064e-08	392	4.62462882941064e-08	+1
GSE91061	GO:0000166	nucleotide binding	6.95170817663779e-08	496	6.95170817663779e-08	+1
GSE91061	GO:1901265	nucleoside phosphate binding	7.46842326469856e-08	496	7.46842326469856e-08	+1
GSE91061	GO:0004672	protein kinase activity	1.2379122284983e-07	164	1.2379122284983e-07	+1
GSE91061	GO:0016301	kinase activity	1.32197231744944e-07	208	1.32197231744944e-07	+1
GSE91061	GO:0016773	phosphotransferase activity, alcohol group as acceptor	1.69386989496459e-07	188	1.69386989496459e-07	+1
GSE91061	GO:0030234	enzyme regulator activity	2.1427956254337e-07	314	2.1427956254337e-07	+1
GSE91061	GO:0004842	ubiquitin-protein transferase activity	2.23749892543324e-07	133	2.23749892543324e-07	+1
GSE91061	GO:0019787	ubiquitin-like protein transferase activity	4.6361385641011e-07	139	4.6361385641011e-07	+1
GSE91061	GO:0004386	helicase activity	9.64132593258923e-07	60	9.64132593258923e-07	+1
GSE91061	GO:0003729	mRNA binding	1.3858982686088e-06	111	1.3858982686088e-06	+1
GSE91061	GO:0001217	DNA-binding transcription repressor activity	1.76306496509816e-06	102	1.76306496509816e-06	+1
GSE91061	GO:0016755	aminoacyltransferase activity	2.85602288950549e-06	140	2.85602288950549e-06	+1
GSE91061	GO:0140097	catalytic activity, acting on DNA	3.45370618788813e-06	81	3.45370618788813e-06	+1
GSE91061	GO:0003714	transcription corepressor activity	4.61626608891111e-06	68	4.61626608891111e-06	+1
GSE91061	GO:0003824	catalytic activity	4.72500104451628e-06	1156	4.72500104451628e-06	+1
GSE91061	GO:0030695	GTPase regulator activity	5.29063897653633e-06	137	5.29063897653633e-06	+1
GSE91061	GO:0060589	nucleoside-triphosphatase regulator activity	5.29063897653633e-06	137	5.29063897653633e-06	+1
GSE91061	GO:0001099	basal RNA polymerase II transcription machinery binding	5.43925943160403e-06	30	5.43925943160403e-06	+1
GSE91061	GO:0001098	basal transcription machinery binding	5.43925943160403e-06	30	5.43925943160403e-06	+1
GSE91061	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	7.21470483847118e-06	98	7.21470483847118e-06	+1
GSE91061	GO:0019901	protein kinase binding	7.76471018082951e-06	183	7.76471018082951e-06	+1
GSE91061	GO:0070063	RNA polymerase binding	9.54878292350152e-06	29	9.54878292350152e-06	+1
GSE91061	GO:0019900	kinase binding	1.20040858863896e-05	200	1.20040858863896e-05	+1
GSE91061	GO:0005085	guanyl-nucleotide exchange factor activity	1.63650662104114e-05	75	1.63650662104114e-05	+1
GSE91061	GO:0001216	DNA-binding transcription activator activity	1.9242648014875e-05	132	1.9242648014875e-05	+1
GSE91061	GO:0031490	chromatin DNA binding	2.01377507643303e-05	47	2.01377507643303e-05	+1
GSE91061	GO:1901363	heterocyclic compound binding	2.03898731022989e-05	506	2.03898731022989e-05	+1
GSE91061	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	2.88308740887582e-05	130	2.88308740887582e-05	+1
GSE91061	GO:0008168	methyltransferase activity	4.6860276361173e-05	73	4.6860276361173e-05	+1
GSE91061	GO:0003724	RNA helicase activity	7.88450118483146e-05	33	7.88450118483146e-05	+1
GSE91061	GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	0.000117178718573057	100	0.000117178718573057	+1
GSE91061	GO:0016746	acyltransferase activity	0.000133856050866373	183	0.000133856050866373	+1
GSE91061	GO:0019904	protein domain specific binding	0.000142660702748309	166	0.000142660702748309	+1
GSE91061	GO:0008186	ATP-dependent activity, acting on RNA	0.000165286200419887	33	0.000165286200419887	+1
GSE91061	GO:0097367	carbohydrate derivative binding	0.000213329716052951	494	0.000213329716052951	+1
GSE91061	GO:0042826	histone deacetylase binding	0.000233207818206228	46	0.000233207818206228	+1
GSE91061	GO:0045309	protein phosphorylated amino acid binding	0.000292334259470512	27	0.000292334259470512	+1
GSE91061	GO:0016741	transferase activity, transferring one-carbon groups	0.00030637251233737	73	0.00030637251233737	+1
GSE91061	GO:0043175	RNA polymerase core enzyme binding	0.000307991584645126	21	0.000307991584645126	+1
GSE91061	GO:0043168	anion binding	0.000315164403886762	521	0.000315164403886762	+1
GSE91061	GO:0061630	ubiquitin protein ligase activity	0.000458774535784388	99	0.000458774535784388	+1
GSE91061	GO:0001046	core promoter sequence-specific DNA binding	0.000526390732256423	21	0.000526390732256423	+1
GSE91061	GO:0000993	RNA polymerase II complex binding	0.000541196375430529	19	0.000541196375430529	+1
GSE91061	GO:0035591	signaling adaptor activity	0.000626406952182336	39	0.000626406952182336	+1
GSE91061	GO:0004715	non-membrane spanning protein tyrosine kinase activity	0.000811598537411544	22	0.000811598537411544	+1
GSE91061	GO:0004518	nuclease activity	0.000841790105832154	66	0.000841790105832154	+1
GSE91061	GO:0140034	methylation-dependent protein binding	0.000900179164576809	33	0.000900179164576809	+1
GSE91061	GO:0035064	methylated histone binding	0.00151322409735933	32	0.00151322409735933	+1
GSE91061	GO:0061659	ubiquitin-like protein ligase activity	0.0015328155561074	101	0.0015328155561074	+1
GSE91061	GO:0140296	general transcription initiation factor binding	0.00155400379221867	24	0.00155400379221867	+1
GSE91061	GO:0046966	nuclear thyroid hormone receptor binding	0.00157663100136519	16	0.00157663100136519	+1
GSE91061	GO:0042054	histone methyltransferase activity	0.0041030966386887	27	0.0041030966386887	+1
GSE91061	GO:0008757	S-adenosylmethionine-dependent methyltransferase activity	0.00452031873032801	60	0.00452031873032801	+1
