query	GO.ID	Description	p.Val	Genes	FDR	Phenotype
GSE91061	HPA:0420051	salivary gland; glandular cells[≥Low]	1.47180514515687e-22	1320	1.47180514515687e-22	+1
GSE91061	HPA:0420000	salivary gland	1.47180514515687e-22	1320	1.47180514515687e-22	+1
GSE91061	HPA:0190222	esophagus; squamous epithelial cells[≥Medium]	2.423307041746e-22	1027	2.423307041746e-22	+1
GSE91061	HPA:0380521	placenta; trophoblastic cells[≥Low]	3.4858055785921e-22	1235	3.4858055785921e-22	+1
GSE91061	HPA:0570731	testis; Leydig cells[≥Low]	1.15102689863536e-21	1355	1.15102689863536e-21	+1
GSE91061	HPA:0100121	cerebral cortex; glial cells[≥Low]	1.4530557388923e-21	1002	1.4530557388923e-21	+1
GSE91061	HPA:0600441	tonsil; non-germinal center cells[≥Low]	1.68557227387775e-21	1194	1.68557227387775e-21	+1
GSE91061	HPA:0080000	caudate	1.84252195025357e-21	1325	1.84252195025357e-21	+1
GSE91061	HPA:0050052	breast; glandular cells[≥Medium]	2.45834737714348e-21	1031	2.45834737714348e-21	+1
GSE91061	HPA:0241101	heart muscle; cardiomyocytes[≥Low]	2.53781683952453e-21	1227	2.53781683952453e-21	+1
GSE91061	HPA:0240000	heart muscle	2.53781683952453e-21	1227	2.53781683952453e-21	+1
GSE91061	HPA:0470682	skin 2; epidermal cells[≥Medium]	3.16312028839574e-21	847	3.16312028839574e-21	+1
GSE91061	HPA:0030071	appendix; lymphoid tissue[≥Low]	4.01222786659352e-21	968	4.01222786659352e-21	+1
GSE91061	HPA:0440341	skeletal muscle; myocytes[≥Low]	5.01594688809416e-21	1159	5.01594688809416e-21	+1
GSE91061	HPA:0440000	skeletal muscle	5.01594688809416e-21	1159	5.01594688809416e-21	+1
GSE91061	HPA:0290402	liver; hepatocytes[≥Medium]	9.51680051380653e-21	799	9.51680051380653e-21	+1
GSE91061	HPA:0270351	kidney; cells in glomeruli[≥Low]	9.8880348876051e-21	1038	9.8880348876051e-21	+1
GSE91061	HPA:0380522	placenta; trophoblastic cells[≥Medium]	1.35601697602579e-20	1018	1.35601697602579e-20	+1
GSE91061	HPA:0351181	pancreas; pancreatic endocrine cells[≥Low]	1.44040689836237e-20	1112	1.44040689836237e-20	+1
GSE91061	HPA:0090161	cerebellum; Purkinje cells[≥Low]	1.51944434173352e-20	1104	1.51944434173352e-20	+1
GSE91061	HPA:0100000	cerebral cortex	1.5978651726082e-20	1490	1.5978651726082e-20	+1
GSE91061	HPA:0040082	bone marrow; hematopoietic cells[≥Medium]	4.19813718613615e-20	883	4.19813718613615e-20	+1
GSE91061	HPA:0090000	cerebellum	5.37006257654196e-20	1355	5.37006257654196e-20	+1
GSE91061	HPA:0130201	colon; endothelial cells[≥Low]	5.38257525871263e-20	1117	5.38257525871263e-20	+1
GSE91061	HPA:0330222	oral mucosa; squamous epithelial cells[≥Medium]	8.08718853308131e-20	899	8.08718853308131e-20	+1
GSE91061	HPA:0130241	colon; peripheral nerve/ganglion[≥Low]	9.58739036849448e-20	1013	9.58739036849448e-20	+1
GSE91061	HPA:0360052	parathyroid gland; glandular cells[≥Medium]	1.02120031238134e-19	908	1.02120031238134e-19	+1
GSE91061	HPA:0170052	endometrium 2; glandular cells[≥Medium]	1.07353439379765e-19	987	1.07353439379765e-19	+1
GSE91061	HPA:0530721	spleen; cells in white pulp[≥Low]	1.20289614129851e-19	895	1.20289614129851e-19	+1
GSE91061	HPA:0100131	cerebral cortex; neuronal cells[≥Low]	1.84031436574697e-19	1278	1.84031436574697e-19	+1
GSE91061	HPA:0250000	hippocampus	2.00032797030677e-19	1296	2.00032797030677e-19	+1
GSE91061	HPA:0630051	cervix; glandular cells[≥Low]	2.15578254320195e-19	1117	2.15578254320195e-19	+1
GSE91061	HPA:0060000	bronchus	2.70550245311434e-19	1386	2.70550245311434e-19	+1
GSE91061	HPA:0500651	soft tissue 1; fibroblasts[≥Low]	5.08399722259141e-19	875	5.08399722259141e-19	+1
GSE91061	HPA:0050091	breast; myoepithelial cells[≥Low]	5.36420210315604e-19	1111	5.36420210315604e-19	+1
GSE91061	HPA:0090191	cerebellum; cells in molecular layer[≥Low]	1.09166240288122e-18	911	1.09166240288122e-18	+1
GSE91061	HPA:0530711	spleen; cells in red pulp[≥Low]	1.48501468310629e-18	1055	1.48501468310629e-18	+1
GSE91061	HPA:0510000	soft tissue 2	1.81748686472101e-18	1034	1.81748686472101e-18	+1
GSE91061	HPA:0080121	caudate; glial cells[≥Low]	2.45492265831267e-18	929	2.45492265831267e-18	+1
GSE91061	HPA:0600432	tonsil; germinal center cells[≥Medium]	2.87223373350004e-18	848	2.87223373350004e-18	+1
GSE91061	HPA:0430052	seminal vesicle; glandular cells[≥Medium]	4.9736171942778e-18	1037	4.9736171942778e-18	+1
GSE91061	HPA:0630221	cervix; squamous epithelial cells[≥Low]	5.40972466230318e-18	1073	5.40972466230318e-18	+1
GSE91061	HPA:0570732	testis; Leydig cells[≥Medium]	7.48116318680184e-18	1059	7.48116318680184e-18	+1
GSE91061	HPA:0090162	cerebellum; Purkinje cells[≥Medium]	9.40413235774828e-18	850	9.40413235774828e-18	+1
GSE91061	HPA:0350472	pancreas; exocrine glandular cells[≥Medium]	1.17281514642855e-17	1046	1.17281514642855e-17	+1
GSE91061	HPA:0080131	caudate; neuronal cells[≥Low]	1.19936787608371e-17	1184	1.19936787608371e-17	+1
GSE91061	HPA:0630052	cervix; glandular cells[≥Medium]	1.27849533803036e-17	834	1.27849533803036e-17	+1
GSE91061	HPA:0090181	cerebellum; cells in granular layer[≥Low]	1.94736975915573e-17	920	1.94736975915573e-17	+1
GSE91061	HPA:0310431	lymph node; germinal center cells[≥Low]	2.03624645890515e-17	1005	2.03624645890515e-17	+1
GSE91061	HPA:0250131	hippocampus; neuronal cells[≥Low]	9.49257853871078e-17	1190	9.49257853871078e-17	+1
GSE91061	HPA:0130202	colon; endothelial cells[≥Medium]	1.27553377174823e-16	774	1.27553377174823e-16	+1
GSE91061	HPA:0460672	skin 1; melanocytes[≥Medium]	1.85638088518784e-16	772	1.85638088518784e-16	+1
GSE91061	HPA:0010000	adipose tissue	3.68165453937954e-16	811	3.68165453937954e-16	+1
GSE91061	HPA:0010011	adipose tissue; adipocytes[≥Low]	3.68165453937954e-16	811	3.68165453937954e-16	+1
GSE91061	HPA:0100132	cerebral cortex; neuronal cells[≥Medium]	3.79963551817493e-16	988	3.79963551817493e-16	+1
GSE91061	HPA:0130242	colon; peripheral nerve/ganglion[≥Medium]	4.83546090331452e-16	722	4.83546090331452e-16	+1
GSE91061	HPA:0100201	cerebral cortex; endothelial cells[≥Low]	8.90397514936023e-16	926	8.90397514936023e-16	+1
GSE91061	HPA:0340000	ovary	1.45104919255474e-15	1056	1.45104919255474e-15	+1
GSE91061	HPA:0460641	skin 1; Langerhans[≥Low]	1.65191314838368e-15	811	1.65191314838368e-15	+1
GSE91061	HPA:0310432	lymph node; germinal center cells[≥Medium]	3.57012902113448e-15	695	3.57012902113448e-15	+1
GSE91061	HPA:0400053	rectum; glandular cells[High]	4.4712054284341e-15	565	4.4712054284341e-15	+1
GSE91061	HPA:0310442	lymph node; non-germinal center cells[≥Medium]	8.46284747234447e-15	812	8.46284747234447e-15	+1
GSE91061	HPA:0630222	cervix; squamous epithelial cells[≥Medium]	1.08373938903757e-14	767	1.08373938903757e-14	+1
GSE91061	HPA:0241102	heart muscle; cardiomyocytes[≥Medium]	1.1342087188158e-14	877	1.1342087188158e-14	+1
GSE91061	HPA:0250121	hippocampus; glial cells[≥Low]	1.35721500859461e-14	837	1.35721500859461e-14	+1
GSE91061	HPA:0620222	vagina; squamous epithelial cells[≥Medium]	1.58188863253201e-14	821	1.58188863253201e-14	+1
GSE91061	HPA:0060102	bronchus; respiratory epithelial cells[≥Medium]	1.62528403688256e-14	970	1.62528403688256e-14	+1
GSE91061	HPA:0080132	caudate; neuronal cells[≥Medium]	2.05476879772073e-14	833	2.05476879772073e-14	+1
GSE91061	HPA:0250132	hippocampus; neuronal cells[≥Medium]	3.15563299501672e-14	850	3.15563299501672e-14	+1
GSE91061	HPA:0320101	nasopharynx; respiratory epithelial cells[≥Low]	3.28262833498981e-14	1108	3.28262833498981e-14	+1
GSE91061	HPA:0510651	soft tissue 2; fibroblasts[≥Low]	4.96248235293285e-14	832	4.96248235293285e-14	+1
GSE91061	HPA:0390052	prostate; glandular cells[≥Medium]	5.03775445317714e-14	946	5.03775445317714e-14	+1
GSE91061	HPA:0090192	cerebellum; cells in molecular layer[≥Medium]	5.12691625645985e-14	599	5.12691625645985e-14	+1
GSE91061	HPA:0050092	breast; myoepithelial cells[≥Medium]	7.74684164634106e-14	771	7.74684164634106e-14	+1
GSE91061	HPA:0351182	pancreas; pancreatic endocrine cells[≥Medium]	8.76435880276154e-14	744	8.76435880276154e-14	+1
GSE91061	HPA:0290403	liver; hepatocytes[High]	9.37877687803616e-14	233	9.37877687803616e-14	+1
GSE91061	HPA:0210052	fallopian tube; glandular cells[≥Medium]	9.68732214131363e-14	927	9.68732214131363e-14	+1
GSE91061	HPA:0420052	salivary gland; glandular cells[≥Medium]	1.42886231242693e-13	954	1.42886231242693e-13	+1
GSE91061	HPA:0160052	endometrium 1; glandular cells[≥Medium]	1.91164887217057e-13	1000	1.91164887217057e-13	+1
GSE91061	HPA:0380512	placenta; decidual cells[≥Medium]	2.38662423535207e-13	736	2.38662423535207e-13	+1
GSE91061	HPA:0570000	testis	2.43927063540684e-13	1594	2.43927063540684e-13	+1
GSE91061	HPA:0170251	endometrium 2; cells in endometrial stroma[≥Low]	2.58724890583583e-13	723	2.58724890583583e-13	+1
GSE91061	HPA:0320102	nasopharynx; respiratory epithelial cells[≥Medium]	2.75947668459836e-13	936	2.75947668459836e-13	+1
GSE91061	HPA:0210051	fallopian tube; glandular cells[≥Low]	2.92351081010337e-13	1100	2.92351081010337e-13	+1
GSE91061	HPA:0340461	ovary; ovarian stroma cells[≥Low]	3.40618338336955e-13	803	3.40618338336955e-13	+1
GSE91061	HPA:0500652	soft tissue 1; fibroblasts[≥Medium]	4.25551150901533e-13	583	4.25551150901533e-13	+1
GSE91061	HPA:0160251	endometrium 1; cells in endometrial stroma[≥Low]	6.38874280630857e-13	817	6.38874280630857e-13	+1
GSE91061	HPA:0530712	spleen; cells in red pulp[≥Medium]	8.51293190684133e-13	655	8.51293190684133e-13	+1
GSE91061	HPA:0460651	skin 1; fibroblasts[≥Low]	9.1089003316783e-13	817	9.1089003316783e-13	+1
GSE91061	HPA:0600442	tonsil; non-germinal center cells[≥Medium]	2.08635340979113e-12	835	2.08635340979113e-12	+1
GSE91061	HPA:0460662	skin 1; keratinocytes[≥Medium]	2.5761376046179e-12	678	2.5761376046179e-12	+1
GSE91061	HPA:0510652	soft tissue 2; fibroblasts[≥Medium]	3.26631335437127e-12	559	3.26631335437127e-12	+1
GSE91061	HPA:0100122	cerebral cortex; glial cells[≥Medium]	3.41337108181028e-12	570	3.41337108181028e-12	+1
GSE91061	HPA:0030072	appendix; lymphoid tissue[≥Medium]	3.96753552998101e-12	624	3.96753552998101e-12	+1
GSE91061	HPA:0090182	cerebellum; cells in granular layer[≥Medium]	4.15648756655557e-12	614	4.15648756655557e-12	+1
GSE91061	HPA:0220053	gallbladder; glandular cells[High]	6.17406291023169e-12	603	6.17406291023169e-12	+1
GSE91061	HPA:0020053	adrenal gland; glandular cells[High]	1.32872587042133e-11	496	1.32872587042133e-11	+1
GSE91061	HPA:0060101	bronchus; respiratory epithelial cells[≥Low]	1.77713714909621e-11	1116	1.77713714909621e-11	+1
GSE91061	HPA:0360053	parathyroid gland; glandular cells[High]	2.05817034759113e-11	359	2.05817034759113e-11	+1
GSE91061	HPA:0460642	skin 1; Langerhans[≥Medium]	3.42927255627127e-11	556	3.42927255627127e-11	+1
GSE91061	HPA:0130053	colon; glandular cells[High]	4.48379687628182e-11	517	4.48379687628182e-11	+1
GSE91061	HPA:0500701	soft tissue 1; peripheral nerve[≥Low]	5.25792352461752e-11	584	5.25792352461752e-11	+1
GSE91061	HPA:0490692	smooth muscle; smooth muscle cells[≥Medium]	1.3407752846821e-10	640	1.3407752846821e-10	+1
GSE91061	HPA:0510701	soft tissue 2; peripheral nerve[≥Low]	1.80883440195044e-10	652	1.80883440195044e-10	+1
GSE91061	HPA:0530722	spleen; cells in white pulp[≥Medium]	2.47019763045472e-10	567	2.47019763045472e-10	+1
GSE91061	HPA:0090163	cerebellum; Purkinje cells[High]	6.39154923544272e-10	352	6.39154923544272e-10	+1
GSE91061	HPA:0050011	breast; adipocytes[≥Low]	7.7581845950745e-10	575	7.7581845950745e-10	+1
GSE91061	HPA:0380511	placenta; decidual cells[≥Low]	9.24996164213122e-10	928	9.24996164213122e-10	+1
GSE91061	HPA:0010012	adipose tissue; adipocytes[≥Medium]	1.00465993818261e-09	477	1.00465993818261e-09	+1
GSE91061	HPA:0440342	skeletal muscle; myocytes[≥Medium]	1.07589064172039e-09	750	1.07589064172039e-09	+1
GSE91061	HPA:0291161	liver; cholangiocytes[≥Low]	2.34384839825101e-09	777	2.34384839825101e-09	+1
GSE91061	HPA:0270352	kidney; cells in glomeruli[≥Medium]	2.77645851823258e-09	626	2.77645851823258e-09	+1
GSE91061	HPA:0150053	duodenum; glandular cells[High]	3.34661926880948e-09	540	3.34661926880948e-09	+1
GSE91061	HPA:0570733	testis; Leydig cells[High]	6.31950867370382e-09	389	6.31950867370382e-09	+1
GSE91061	HPA:0350473	pancreas; exocrine glandular cells[High]	2.88587266741846e-08	419	2.88587266741846e-08	+1
GSE91061	HPA:0100202	cerebral cortex; endothelial cells[≥Medium]	2.98254340689805e-08	514	2.98254340689805e-08	+1
GSE91061	HPA:0590053	thyroid gland; glandular cells[High]	3.71262348021628e-08	404	3.71262348021628e-08	+1
GSE91061	HPA:0570801	testis; sertoli cells[≥Low]	6.80466772166804e-08	520	6.80466772166804e-08	+1
GSE91061	HPA:0270363	kidney; cells in tubules[High]	7.51922904644836e-08	453	7.51922904644836e-08	+1
GSE91061	HPA:0380513	placenta; decidual cells[High]	8.68682609823621e-08	277	8.68682609823621e-08	+1
GSE91061	HPA:0610833	urinary bladder; urothelial cells[High]	1.044168879326e-07	430	1.044168879326e-07	+1
GSE91061	HPA:0301361	lung; alveolar cells type I[≥Low]	1.06608933217834e-07	254	1.06608933217834e-07	+1
GSE91061	HPA:0480053	small intestine; glandular cells[High]	1.40829004033214e-07	520	1.40829004033214e-07	+1
GSE91061	HPA:0080122	caudate; glial cells[≥Medium]	1.59487748562789e-07	479	1.59487748562789e-07	+1
GSE91061	HPA:0460652	skin 1; fibroblasts[≥Medium]	2.3312112866586e-07	571	2.3312112866586e-07	+1
GSE91061	HPA:0050012	breast; adipocytes[≥Medium]	3.44999881905479e-07	327	3.44999881905479e-07	+1
GSE91061	HPA:0301372	lung; alveolar cells type II[≥Medium]	4.70926397236603e-07	278	4.70926397236603e-07	+1
GSE91061	HPA:0301371	lung; alveolar cells type II[≥Low]	4.83521864163539e-07	334	4.83521864163539e-07	+1
GSE91061	HPA:0030053	appendix; glandular cells[High]	6.91693916299348e-07	397	6.91693916299348e-07	+1
GSE91061	HPA:0190223	esophagus; squamous epithelial cells[High]	7.10670776140569e-07	355	7.10670776140569e-07	+1
GSE91061	HPA:0470683	skin 2; epidermal cells[High]	7.53059253604627e-07	242	7.53059253604627e-07	+1
GSE91061	HPA:0540053	stomach 1; glandular cells[High]	1.05973316824424e-06	498	1.05973316824424e-06	+1
GSE91061	HPA:0040083	bone marrow; hematopoietic cells[High]	1.22916735206908e-06	317	1.22916735206908e-06	+1
GSE91061	HPA:0090193	cerebellum; cells in molecular layer[High]	1.8054167963381e-06	215	1.8054167963381e-06	+1
GSE91061	HPA:0301363	lung; alveolar cells type I[High]	1.82149930401423e-06	133	1.82149930401423e-06	+1
GSE91061	HPA:0600223	tonsil; squamous epithelial cells[High]	2.32752237332853e-06	319	2.32752237332853e-06	+1
GSE91061	HPA:0320103	nasopharynx; respiratory epithelial cells[High]	3.00006630420171e-06	378	3.00006630420171e-06	+1
GSE91061	HPA:0100133	cerebral cortex; neuronal cells[High]	3.06050276578038e-06	387	3.06050276578038e-06	+1
GSE91061	HPA:0310443	lymph node; non-germinal center cells[High]	3.60253272425866e-06	269	3.60253272425866e-06	+1
GSE91061	HPA:0050053	breast; glandular cells[High]	3.86579825243005e-06	295	3.86579825243005e-06	+1
GSE91061	HPA:0250122	hippocampus; glial cells[≥Medium]	4.59521722420825e-06	414	4.59521722420825e-06	+1
GSE91061	HPA:0301362	lung; alveolar cells type I[≥Medium]	4.92438138524954e-06	207	4.92438138524954e-06	+1
GSE91061	HPA:0600433	tonsil; germinal center cells[High]	7.14869233451275e-06	271	7.14869233451275e-06	+1
GSE91061	HPA:0060103	bronchus; respiratory epithelial cells[High]	7.70574615772852e-06	384	7.70574615772852e-06	+1
GSE91061	HPA:0550053	stomach 2; glandular cells[High]	1.23269778093094e-05	487	1.23269778093094e-05	+1
GSE91061	HPA:0301373	lung; alveolar cells type II[High]	1.35957628128352e-05	161	1.35957628128352e-05	+1
GSE91061	HPA:0340451	ovary; follicle cells[≥Low]	1.62393923989859e-05	638	1.62393923989859e-05	+1
GSE91061	HPA:0300201	lung; endothelial cells[≥Low]	1.94526952789202e-05	187	1.94526952789202e-05	+1
GSE91061	HPA:0300202	lung; endothelial cells[≥Medium]	2.12380868978447e-05	158	2.12380868978447e-05	+1
GSE91061	HPA:0510702	soft tissue 2; peripheral nerve[≥Medium]	2.17527003617227e-05	327	2.17527003617227e-05	+1
GSE91061	HPA:0180053	epididymis; glandular cells[High]	2.71508105452762e-05	380	2.71508105452762e-05	+1
GSE91061	HPA:0570742	testis; cells in seminiferous ducts[≥Medium]	3.22047003037346e-05	473	3.22047003037346e-05	+1
GSE91061	HPA:0250133	hippocampus; neuronal cells[High]	3.24667687910658e-05	273	3.24667687910658e-05	+1
GSE91061	HPA:0160252	endometrium 1; cells in endometrial stroma[≥Medium]	3.63324570057272e-05	449	3.63324570057272e-05	+1
GSE91061	HPA:0090183	cerebellum; cells in granular layer[High]	3.64402001997593e-05	177	3.64402001997593e-05	+1
GSE91061	HPA:0340452	ovary; follicle cells[≥Medium]	4.24752085640216e-05	451	4.24752085640216e-05	+1
GSE91061	HPA:0430053	seminal vesicle; glandular cells[High]	5.2395661626976e-05	311	5.2395661626976e-05	+1
GSE91061	HPA:0340462	ovary; ovarian stroma cells[≥Medium]	5.80440800785335e-05	418	5.80440800785335e-05	+1
GSE91061	HPA:0300413	lung; macrophages[High]	6.80608744913086e-05	292	6.80608744913086e-05	+1
GSE91061	HPA:0100211	cerebral cortex; neuropil[≥Low]	7.01286169666744e-05	919	7.01286169666744e-05	+1
GSE91061	HPA:0460673	skin 1; melanocytes[High]	7.88091281767485e-05	220	7.88091281767485e-05	+1
GSE91061	HPA:0380523	placenta; trophoblastic cells[High]	0.000134496851890065	392	0.000134496851890065	+1
GSE91061	HPA:0420053	salivary gland; glandular cells[High]	0.000171499482640557	310	0.000171499482640557	+1
GSE91061	HPA:0620223	vagina; squamous epithelial cells[High]	0.000220532559731938	246	0.000220532559731938	+1
GSE91061	HPA:0630053	cervix; glandular cells[High]	0.000234298971335844	254	0.000234298971335844	+1
GSE91061	HPA:0301171	lung; alveolar cells[≥Low]	0.000242990473337942	660	0.000242990473337942	+1
GSE91061	HPA:0330223	oral mucosa; squamous epithelial cells[High]	0.00027946752445178	248	0.00027946752445178	+1
GSE91061	HPA:0600443	tonsil; non-germinal center cells[High]	0.000423484734019789	278	0.000423484734019789	+1
GSE91061	HPA:0170252	endometrium 2; cells in endometrial stroma[≥Medium]	0.000520656724637193	364	0.000520656724637193	+1
GSE91061	HPA:0570802	testis; sertoli cells[≥Medium]	0.000558692365885965	375	0.000558692365885965	+1
GSE91061	HPA:0160053	endometrium 1; glandular cells[High]	0.000667875488061348	304	0.000667875488061348	+1
GSE91061	HPA:0460643	skin 1; Langerhans[High]	0.000780190665805812	134	0.000780190665805812	+1
GSE91061	HPA:0500702	soft tissue 1; peripheral nerve[≥Medium]	0.000877705755002347	282	0.000877705755002347	+1
GSE91061	HPA:0570743	testis; cells in seminiferous ducts[High]	0.00112532419873999	165	0.00112532419873999	+1
GSE91061	HPA:0570811	testis; spermatogonia cells[≥Low]	0.00121086984460747	581	0.00121086984460747	+1
GSE91061	HPA:0570813	testis; spermatogonia cells[High]	0.00145481251642498	301	0.00145481251642498	+1
GSE91061	HPA:0500111	soft tissue 1; chondrocytes[≥Low]	0.00147205370631978	429	0.00147205370631978	+1
GSE91061	HPA:0210053	fallopian tube; glandular cells[High]	0.00204884052258952	336	0.00204884052258952	+1
GSE91061	HPA:0130203	colon; endothelial cells[High]	0.00250291107488187	187	0.00250291107488187	+1
GSE91061	HPA:0570812	testis; spermatogonia cells[≥Medium]	0.00294353029286216	493	0.00294353029286216	+1
GSE91061	HPA:0291162	liver; cholangiocytes[≥Medium]	0.00318631762461469	387	0.00318631762461469	+1
GSE91061	HPA:0630223	cervix; squamous epithelial cells[High]	0.00438369698931772	219	0.00438369698931772	+1
GSE91061	HPA:0080133	caudate; neuronal cells[High]	0.00557698924493544	231	0.00557698924493544	+1
GSE91061	HPA:0570741	testis; cells in seminiferous ducts[≥Low]	0.00634326690025625	582	0.00634326690025625	+1
GSE91061	HPA:0050093	breast; myoepithelial cells[High]	0.00774637804809117	181	0.00774637804809117	+1
GSE91061	HPA:0440343	skeletal muscle; myocytes[High]	0.00797480637313645	188	0.00797480637313645	+1
GSE91061	HPA:0460663	skin 1; keratinocytes[High]	0.0119978761193594	144	0.0119978761193594	+1
GSE91061	HPA:0530713	spleen; cells in red pulp[High]	0.0127111102224154	176	0.0127111102224154	+1
GSE91061	HPA:0170053	endometrium 2; glandular cells[High]	0.0136808044465493	270	0.0136808044465493	+1
GSE91061	HPA:0100123	cerebral cortex; glial cells[High]	0.0146561223543219	162	0.0146561223543219	+1
GSE91061	HPA:0390053	prostate; glandular cells[High]	0.0171263050810006	270	0.0171263050810006	+1
GSE91061	HPA:0160253	endometrium 1; cells in endometrial stroma[High]	0.0368395844565765	101	0.0368395844565765	+1
GSE91061	HPA:0510111	soft tissue 2; chondrocytes[≥Low]	0.0376982133701644	223	0.0376982133701644	+1
GSE91061	HPA:0570771	testis; peritubular cells[≥Low]	0.0382086223176074	156	0.0382086223176074	+1
GSE91061	HPA:0301172	lung; alveolar cells[≥Medium]	0.0436602711061919	347	0.0436602711061919	+1
GSE91061	MIRNA:hsa-miR-16-5p	hsa-miR-16-5p	2.56563790245633e-10	361	2.56563790245633e-10	+1
GSE91061	MIRNA:hsa-miR-93-5p	hsa-miR-93-5p	1.37443063508631e-06	277	1.37443063508631e-06	+1
GSE91061	MIRNA:hsa-miR-17-5p	hsa-miR-17-5p	6.02172363262758e-06	267	6.02172363262758e-06	+1
GSE91061	MIRNA:hsa-miR-20a-5p	hsa-miR-20a-5p	4.07285909949706e-05	241	4.07285909949706e-05	+1
GSE91061	MIRNA:hsa-miR-92a-3p	hsa-miR-92a-3p	4.17929903602779e-05	305	4.17929903602779e-05	+1
GSE91061	MIRNA:hsa-miR-20b-5p	hsa-miR-20b-5p	6.61980993349188e-05	210	6.61980993349188e-05	+1
GSE91061	MIRNA:hsa-miR-106b-5p	hsa-miR-106b-5p	6.9031258830396e-05	244	6.9031258830396e-05	+1
GSE91061	MIRNA:hsa-miR-519d-3p	hsa-miR-519d-3p	9.86749256186227e-05	207	9.86749256186227e-05	+1
GSE91061	MIRNA:hsa-miR-195-5p	hsa-miR-195-5p	0.000107339158617219	156	0.000107339158617219	+1
GSE91061	MIRNA:hsa-miR-484	hsa-miR-484	0.000227639018507766	204	0.000227639018507766	+1
GSE91061	MIRNA:hsa-miR-15b-5p	hsa-miR-15b-5p	0.000288753309962378	178	0.000288753309962378	+1
GSE91061	MIRNA:hsa-let-7b-5p	hsa-let-7b-5p	0.000429584609822617	263	0.000429584609822617	+1
GSE91061	MIRNA:hsa-miR-744-5p	hsa-miR-744-5p	0.00126561120514713	110	0.00126561120514713	+1
GSE91061	MIRNA:hsa-miR-497-5p	hsa-miR-497-5p	0.00151075359439519	115	0.00151075359439519	+1
GSE91061	MIRNA:hsa-miR-18a-3p	hsa-miR-18a-3p	0.00296851527895378	91	0.00296851527895378	+1
GSE91061	MIRNA:hsa-miR-424-5p	hsa-miR-424-5p	0.00455504196146373	115	0.00455504196146373	+1
GSE91061	MIRNA:hsa-miR-6838-5p	hsa-miR-6838-5p	0.00486879080590947	107	0.00486879080590947	+1
GSE91061	MIRNA:hsa-miR-4524a-3p	hsa-miR-4524a-3p	0.00589413888631987	83	0.00589413888631987	+1
GSE91061	MIRNA:hsa-miR-15a-5p	hsa-miR-15a-5p	0.00600916486478449	163	0.00600916486478449	+1
GSE91061	MIRNA:hsa-miR-615-3p	hsa-miR-615-3p	0.00621149357212388	196	0.00621149357212388	+1
GSE91061	MIRNA:hsa-miR-98-5p	hsa-miR-98-5p	0.00900729943247353	173	0.00900729943247353	+1
GSE91061	MIRNA:hsa-miR-5584-5p	hsa-miR-5584-5p	0.0159764697150837	44	0.0159764697150837	+1
GSE91061	MIRNA:hsa-miR-302c-3p	hsa-miR-302c-3p	0.024922943000419	118	0.024922943000419	+1
GSE91061	MIRNA:hsa-miR-320a	hsa-miR-320a	0.0434622530782471	132	0.0434622530782471	+1
GSE91061	MIRNA:hsa-miR-19b-3p	hsa-miR-19b-3p	0.0491979523591752	157	0.0491979523591752	+1
GSE91061	REAC:R-HSA-8953854	Metabolism of RNA	4.20305770726191e-13	196	4.20305770726191e-13	+1
GSE91061	REAC:R-HSA-72203	Processing of Capped Intron-Containing Pre-mRNA	7.07429910212328e-13	99	7.07429910212328e-13	+1
GSE91061	REAC:R-HSA-72172	mRNA Splicing	6.26787991470833e-09	74	6.26787991470833e-09	+1
GSE91061	REAC:R-HSA-72163	mRNA Splicing - Major Pathway	8.32751856539677e-09	72	8.32751856539677e-09	+1
GSE91061	REAC:R-HSA-72202	Transport of Mature Transcript to Cytoplasm	1.4648202947208e-05	34	1.4648202947208e-05	+1
GSE91061	REAC:R-HSA-74160	Gene expression (Transcription)	2.73915638931612e-05	322	2.73915638931612e-05	+1
GSE91061	REAC:R-HSA-159236	Transport of Mature mRNA derived from an Intron-Containing Transcript	0.000425941420222747	29	0.000425941420222747	+1
GSE91061	REAC:R-HSA-6781823	Formation of TC-NER Pre-Incision Complex	0.00115100915788271	23	0.00115100915788271	+1
GSE91061	REAC:R-HSA-9748784	Drug ADME	0.00175112116435569	37	0.00175112116435569	+1
GSE91061	REAC:R-HSA-5696398	Nucleotide Excision Repair	0.00287749221966763	37	0.00287749221966763	+1
GSE91061	REAC:R-HSA-3700989	Transcriptional Regulation by TP53	0.00654160364235327	90	0.00654160364235327	+1
GSE91061	REAC:R-HSA-159234	Transport of Mature mRNAs Derived from Intronless Transcripts	0.00726387540845675	18	0.00726387540845675	+1
GSE91061	REAC:R-HSA-6796648	TP53 Regulates Transcription of DNA Repair Genes	0.00817494898491909	24	0.00817494898491909	+1
GSE91061	REAC:R-HSA-6781827	Transcription-Coupled Nucleotide Excision Repair (TC-NER)	0.00942450757091056	28	0.00942450757091056	+1
GSE91061	REAC:R-HSA-162587	HIV Life Cycle	0.0104343951301635	44	0.0104343951301635	+1
GSE91061	REAC:R-HSA-168325	Viral Messenger RNA Synthesis	0.0112013917992804	18	0.0112013917992804	+1
GSE91061	REAC:R-HSA-73894	DNA Repair	0.0199489612296205	82	0.0199489612296205	+1
GSE91061	REAC:R-HSA-159231	Transport of Mature mRNA Derived from an Intronless Transcript	0.0209363682208095	17	0.0209363682208095	+1
